Day(6.4%TBDiseaseONLYPopulation) percentHealthyAverage percentInfectedAverage percentDiseasedAverage percentDeadAverage
0 0.0 0.0 0.0 0.0
24 62.419999999999995 32.12 5.540000000000001 0.030000000000000002
48 61.25999999999999 33.11000000000001 5.670000000000001 0.06999999999999999
72 60.51999999999998 33.76 5.739999999999999 0.09000000000000001
96 59.97 34.24 5.78 0.12000000000000001
120 59.239999999999995 34.92000000000001 5.789999999999999 0.16
144 58.58000000000001 35.43 5.920000000000001 0.18000000000000002
168 58.03999999999999 35.87 5.9799999999999995 0.21999999999999997
192 57.8 36.03999999999999 6.010000000000001 0.26
216 57.53 36.22 6.0600000000000005 0.3
240 57.35000000000001 36.370000000000005 6.09 0.3
264 57.190000000000005 36.51 6.0600000000000005 0.35000000000000003
288 57.05 36.61000000000001 6.03 0.42000000000000004
312 56.87 36.760000000000005 6.040000000000001 0.44
336 56.68 36.89000000000001 6.0600000000000005 0.48000000000000004
360 56.62999999999999 36.94 6.0600000000000005 0.48000000000000004
384 56.529999999999994 37.029999999999994 6.02 0.5300000000000001
408 56.50000000000001 37.05 6.0 0.56
432 56.35 37.18 5.9799999999999995 0.6
456 56.26 37.24 5.97 0.64
480 56.06000000000001 37.43 5.960000000000001 0.66
504 55.99000000000001 37.48 5.940000000000001 0.7000000000000001
528 55.94 37.519999999999996 5.910000000000001 0.7399999999999999
552 55.92 37.519999999999996 5.91 0.7599999999999998
576 55.84 37.56 5.89 0.8200000000000001
600 55.800000000000004 37.59 5.89 0.8299999999999998
624 55.69 37.699999999999996 5.869999999999999 0.8499999999999999
648 55.61999999999999 37.75 5.83 0.91
672 55.59 37.78 5.819999999999999 0.9199999999999999
696 55.55000000000001 37.81 5.779999999999999 0.97
720 55.510000000000005 37.85 5.710000000000001 1.04
744 55.46 37.88999999999999 5.710000000000001 1.0499999999999998
768 55.44 37.910000000000004 5.66 1.0999999999999999
792 55.410000000000004 37.93 5.6499999999999995 1.1199999999999999
816 55.37 37.96000000000001 5.63 1.15
840 55.309999999999995 38.019999999999996 5.589999999999999 1.19
864 55.25 38.029999999999994 5.6 1.23
888 55.169999999999995 38.1 5.579999999999999 1.26
912 55.169999999999995 38.089999999999996 5.590000000000001 1.26
936 55.139999999999986 38.11 5.56 1.3
960 55.139999999999986 38.08 5.56 1.33
984 55.099999999999994 38.1 5.53 1.3800000000000001
1008 55.05 38.129999999999995 5.53 1.4000000000000001
1032 55.04 38.11999999999999 5.53 1.4200000000000002
1056 55.02999999999999 38.120000000000005 5.510000000000001 1.4500000000000002
1080 55.01999999999999 38.13 5.4799999999999995 1.4800000000000002
1104 54.99000000000001 38.120000000000005 5.489999999999999 1.5100000000000002
1128 54.98 38.11000000000001 5.499999999999999 1.5200000000000002
1152 54.879999999999995 38.21 5.449999999999999 1.5700000000000003
1176 54.81 38.25999999999999 5.449999999999999 1.5900000000000005
1200 54.800000000000004 38.269999999999996 5.419999999999999 1.6200000000000003
1224 54.779999999999994 38.24 5.439999999999999 1.6500000000000004
1248 54.759999999999984 38.24999999999999 5.3999999999999995 1.7000000000000002
1272 54.759999999999984 38.24 5.379999999999999 1.7300000000000002
1296 54.73000000000001 38.239999999999995 5.369999999999999 1.77
1320 54.63 38.31999999999999 5.379999999999999 1.7800000000000002
1344 54.55000000000001 38.36 5.3999999999999995 1.7999999999999996
1368 54.49999999999999 38.4 5.37 1.8399999999999996
1392 54.480000000000004 38.38999999999999 5.38 1.8599999999999999
1416 54.43999999999999 38.41 5.3500000000000005 1.91
1440 54.41999999999999 38.42 5.329999999999999 1.9399999999999997
1464 54.410000000000004 38.41 5.3100000000000005 1.9799999999999998
1488 54.39999999999999 38.38999999999999 5.3100000000000005 2.01
1512 54.36 38.42 5.29 2.0399999999999996
1536 54.33000000000001 38.440000000000005 5.2299999999999995 2.1099999999999994
1560 54.32 38.449999999999996 5.18 2.1599999999999993
1584 54.32 38.42 5.17 2.1999999999999997
1608 54.290000000000006 38.440000000000005 5.18 2.1999999999999997
1632 54.279999999999994 38.43 5.17 2.2299999999999995
1656 54.269999999999996 38.41 5.19 2.2399999999999998
1680 54.26 38.42 5.19 2.2399999999999998
1704 54.24 38.43 5.18 2.2599999999999993
1728 54.17000000000001 38.49 5.15 2.3
1752 54.17000000000001 38.48 5.140000000000001 2.3199999999999994
1776 54.16000000000001 38.48 5.139999999999999 2.3299999999999996
1800 54.16000000000001 38.48 5.109999999999999 2.3599999999999994
1824 54.13000000000001 38.48 5.119999999999999 2.3799999999999994
1848 54.06000000000001 38.550000000000004 5.06 2.44
1872 54.06000000000001 38.550000000000004 5.06 2.44
1896 54.06000000000001 38.519999999999996 5.08 2.4499999999999997
1920 54.02 38.51 5.12 2.4599999999999995
1944 54.010000000000005 38.510000000000005 5.13 2.4599999999999995
1968 54.0 38.489999999999995 5.1000000000000005 2.52
1992 54.0 38.47999999999999 5.09 2.54
2016 53.980000000000004 38.489999999999995 5.08 2.56
2040 53.980000000000004 38.449999999999996 5.11 2.5700000000000003
2064 53.980000000000004 38.44 5.11 2.58
2088 53.96000000000001 38.45 5.08 2.62
2112 53.96000000000001 38.45 5.050000000000001 2.6500000000000004
2136 53.96000000000001 38.45 5.01 2.69
2160 53.920000000000016 38.48 5.01 2.7
2184 53.91000000000001 38.47 5.01 2.72
2208 53.91000000000001 38.45 5.01 2.74
2232 53.900000000000006 38.46 5.0 2.7500000000000004
2256 53.85000000000001 38.49 5.0 2.7700000000000005
2280 53.85000000000001 38.47 5.0 2.79
2304 53.83000000000001 38.46 5.01 2.8100000000000005
2328 53.800000000000004 38.46999999999999 5.0200000000000005 2.8200000000000003
2352 53.760000000000005 38.49999999999999 4.9799999999999995 2.87
2376 53.74 38.49 4.989999999999999 2.89
2400 53.73 38.49999999999999 4.959999999999999 2.9200000000000004
2424 53.73 38.48 4.959999999999999 2.9400000000000004
2448 53.72 38.45 4.9799999999999995 2.9600000000000004
2472 53.67999999999999 38.459999999999994 5.0 2.9700000000000006
2496 53.61 38.5 5.0 3.0000000000000004
2520 53.59 38.519999999999996 4.9799999999999995 3.0200000000000005
2544 53.57999999999999 38.50999999999999 4.989999999999999 3.0300000000000002
2568 53.57999999999999 38.489999999999995 5.0 3.0400000000000005
2592 53.57999999999999 38.47999999999999 5.0 3.0500000000000007
2616 53.51999999999999 38.51 5.0 3.0800000000000005
2640 53.51999999999999 38.51 4.97 3.1100000000000008
2664 53.49 38.53 4.9799999999999995 3.1100000000000008
2688 53.480000000000004 38.53 4.989999999999999 3.1100000000000008
2712 53.45000000000001 38.519999999999996 5.0200000000000005 3.1200000000000006
2736 53.41000000000001 38.54 5.029999999999999 3.130000000000001
2760 53.35000000000001 38.56 5.06 3.1400000000000006
2784 53.30000000000001 38.59 5.050000000000001 3.170000000000001
2808 53.290000000000006 38.58 5.07 3.170000000000001
2832 53.260000000000005 38.56 5.09 3.2000000000000006
2856 53.260000000000005 38.519999999999996 5.12 3.2100000000000004
2880 53.260000000000005 38.519999999999996 5.1000000000000005 3.230000000000001
2904 53.25000000000001 38.529999999999994 5.1000000000000005 3.230000000000001
2928 53.25000000000001 38.519999999999996 5.09 3.250000000000001
2952 53.239999999999995 38.53 5.08 3.2600000000000002
2976 53.239999999999995 38.48999999999999 5.11 3.2700000000000005
3000 53.23 38.49999999999999 5.09 3.2900000000000005
3024 53.190000000000005 38.53 5.06 3.330000000000001
3048 53.16000000000001 38.55 5.0699999999999985 3.330000000000001
3072 53.16000000000001 38.55 5.0699999999999985 3.330000000000001
3096 53.14 38.54 5.079999999999999 3.350000000000001
3120 53.08000000000001 38.56 5.109999999999999 3.3600000000000003
3144 53.08000000000001 38.56 5.099999999999999 3.370000000000001
3168 53.07000000000001 38.56 5.099999999999999 3.3800000000000012
3192 53.02000000000001 38.589999999999996 5.109999999999999 3.3900000000000006
3216 53.010000000000005 38.58 5.119999999999999 3.400000000000001
3240 53.010000000000005 38.56 5.129999999999999 3.4100000000000006
3264 52.959999999999994 38.59 5.139999999999999 3.420000000000001
3288 52.94000000000001 38.59 5.13 3.450000000000001
3312 52.93000000000001 38.59 5.11 3.4800000000000013
3336 52.93000000000001 38.57 5.09 3.520000000000001
3360 52.92 38.57 5.09 3.530000000000001
3384 52.92 38.57 5.08 3.540000000000001
3408 52.92 38.550000000000004 5.06 3.5800000000000014
3432 52.890000000000015 38.57 5.06 3.5900000000000007
3456 52.870000000000005 38.56 5.06 3.620000000000001
3480 52.870000000000005 38.519999999999996 5.07 3.6500000000000004
3504 52.83 38.52 5.109999999999999 3.6500000000000004
3528 52.76 38.59 5.099999999999999 3.6600000000000006
3552 52.75000000000001 38.59 5.1000000000000005 3.6700000000000004
3576 52.73 38.59 5.1000000000000005 3.6900000000000004
3600 52.73 38.580000000000005 5.09 3.710000000000001
3624 52.68999999999999 38.6 5.07 3.749999999999999
3648 52.67999999999999 38.57000000000001 5.11 3.749999999999999
3672 52.65 38.6 5.07 3.7899999999999996
3696 52.629999999999995 38.59 5.050000000000001 3.84
3720 52.62 38.6 5.0 3.8899999999999997
3744 52.62 38.58 5.0 3.9099999999999997
3768 52.61 38.58 4.989999999999999 3.9299999999999993
3792 52.580000000000005 38.59 5.0 3.94
3816 52.580000000000005 38.57 5.0200000000000005 3.94
3840 52.580000000000005 38.56 5.0200000000000005 3.9499999999999993
3864 52.55 38.56 5.0200000000000005 3.9799999999999995
3888 52.55 38.56 5.0 3.9999999999999996
3912 52.55 38.550000000000004 5.01 3.9999999999999996
3936 52.51 38.540000000000006 5.050000000000001 4.01
3960 52.51 38.52 5.050000000000001 4.029999999999999
3984 52.51 38.48 5.09 4.029999999999999
4008 52.42 38.519999999999996 5.12 4.05
4032 52.38 38.54 5.12 4.07
4056 52.38 38.519999999999996 5.119999999999999 4.09
4080 52.370000000000005 38.489999999999995 5.129999999999999 4.12
4104 52.35999999999999 38.5 5.119999999999999 4.13
4128 52.33000000000001 38.52 5.109999999999999 4.1499999999999995
4152 52.33000000000001 38.49000000000001 5.119999999999999 4.17
4176 52.31000000000001 38.49 5.129999999999999 4.18
4200 52.279999999999994 38.5 5.139999999999999 4.19
4224 52.279999999999994 38.49 5.140000000000001 4.199999999999999
4248 52.269999999999996 38.470000000000006 5.129999999999999 4.24
4272 52.23 38.49 5.12 4.2700000000000005
4296 52.18999999999999 38.51 5.109999999999999 4.3
4320 52.17999999999999 38.49 5.129999999999999 4.31
4344 52.15 38.49 5.119999999999999 4.349999999999999
4368 52.14 38.49 5.119999999999999 4.3599999999999985
4392 52.14 38.49 5.119999999999999 4.3599999999999985
4416 52.129999999999995 38.49 5.1000000000000005 4.389999999999999
4440 52.10999999999999 38.49 5.08 4.429999999999999
4464 52.07999999999999 38.45 5.140000000000001 4.439999999999999
4488 52.07999999999999 38.440000000000005 5.140000000000001 4.449999999999999
4512 52.059999999999995 38.46 5.140000000000001 4.449999999999999
4536 52.03 38.489999999999995 5.140000000000001 4.449999999999999
4560 52.00999999999999 38.49000000000001 5.11 4.499999999999999
4584 52.00999999999999 38.48000000000001 5.12 4.499999999999999
4608 52.00999999999999 38.46 5.140000000000001 4.499999999999999
4632 51.99999999999999 38.46 5.13 4.519999999999999
4656 51.99 38.470000000000006 5.13 4.519999999999999
4680 51.99 38.46 5.140000000000001 4.519999999999999
4704 51.97999999999998 38.45 5.15 4.529999999999999
4728 51.97999999999998 38.440000000000005 5.140000000000001 4.549999999999999
4752 51.89999999999999 38.46999999999999 5.17 4.569999999999999
4776 51.92 38.459999999999994 5.140000000000001 4.589999999999999
4800 51.980000000000004 38.459999999999994 5.08 4.589999999999999
4824 51.980000000000004 38.459999999999994 5.06 4.6099999999999985
4848 51.99 38.449999999999996 5.06 4.6099999999999985
4872 51.99 38.46 5.050000000000001 4.6099999999999985
4896 52.0 38.449999999999996 5.050000000000001 4.6099999999999985
4920 52.0 38.449999999999996 5.050000000000001 4.6099999999999985
4944 52.0 38.449999999999996 5.04 4.619999999999999
4968 52.019999999999996 38.449999999999996 5.0 4.639999999999999
4992 52.019999999999996 38.42 5.01 4.659999999999999
5016 52.01 38.4 5.019999999999999 4.68
5040 52.0 38.42 5.009999999999999 4.68
5064 52.01 38.43 4.989999999999998 4.68
5088 52.07000000000001 38.43 4.93 4.68
5112 52.1 38.42 4.909999999999999 4.68
5136 52.14000000000001 38.42 4.869999999999999 4.68
5160 52.190000000000005 38.39 4.839999999999999 4.689999999999999
5184 52.17 38.42 4.829999999999999 4.689999999999999
5208 52.18000000000001 38.449999999999996 4.789999999999999 4.689999999999999
5232 52.22 38.43 4.77 4.689999999999999
5256 52.26 38.41 4.739999999999999 4.699999999999999
5280 52.300000000000004 38.38999999999999 4.699999999999999 4.719999999999999
5304 52.339999999999996 38.379999999999995 4.67 4.719999999999999
5328 52.33000000000001 38.38999999999999 4.659999999999999 4.7299999999999995
5352 52.349999999999994 38.38999999999999 4.64 4.7299999999999995
5376 52.35000000000001 38.4 4.629999999999999 4.7299999999999995
5400 52.410000000000004 38.37 4.59 4.739999999999999
5424 52.43 38.330000000000005 4.6 4.749999999999999
5448 52.459999999999994 38.339999999999996 4.55 4.759999999999999
5472 52.480000000000004 38.32 4.55 4.759999999999999
5496 52.51 38.339999999999996 4.5 4.759999999999999
5520 52.540000000000006 38.339999999999996 4.459999999999999 4.77
5544 52.58999999999999 38.339999999999996 4.3999999999999995 4.779999999999999
5568 52.60999999999999 38.339999999999996 4.369999999999999 4.789999999999999
5592 52.629999999999995 38.339999999999996 4.35 4.789999999999999
5616 52.669999999999995 38.32999999999999 4.309999999999999 4.8
5640 52.690000000000005 38.32 4.269999999999999 4.829999999999999
5664 52.68000000000001 38.3 4.279999999999999 4.85
5688 52.74000000000001 38.279999999999994 4.229999999999999 4.859999999999999
5712 52.78 38.29 4.169999999999999 4.869999999999999
5736 52.790000000000006 38.29 4.159999999999998 4.869999999999999
5760 52.779999999999994 38.3 4.159999999999998 4.869999999999999
5784 52.800000000000004 38.3 4.139999999999999 4.869999999999999
5808 52.82 38.269999999999996 4.149999999999999 4.869999999999999
5832 52.84000000000001 38.269999999999996 4.129999999999999 4.869999999999999
5856 52.900000000000006 38.269999999999996 4.059999999999999 4.88
5880 52.89 38.29 4.05 4.88
5904 52.93 38.29 3.9999999999999996 4.889999999999999
5928 52.949999999999996 38.29 3.9799999999999986 4.889999999999999
5952 52.96000000000001 38.29 3.959999999999999 4.8999999999999995
5976 52.959999999999994 38.32000000000001 3.919999999999999 4.909999999999999
6000 53.05 38.32000000000001 3.819999999999999 4.919999999999999
6024 53.07000000000001 38.33 3.7699999999999996 4.9399999999999995
6048 53.12000000000001 38.34000000000001 3.7000000000000006 4.949999999999999
6072 53.15 38.330000000000005 3.6700000000000004 4.959999999999999
6096 53.2 38.32000000000001 3.62 4.97
6120 53.260000000000005 38.31 3.570000000000001 4.97
6144 53.25 38.32000000000001 3.5600000000000005 4.9799999999999995
6168 53.260000000000005 38.34000000000001 3.530000000000001 4.9799999999999995
6192 53.300000000000004 38.35000000000001 3.4700000000000006 4.989999999999999
6216 53.31 38.35000000000001 3.450000000000001 5.0
6240 53.339999999999996 38.34000000000001 3.430000000000001 5.0
6264 53.379999999999995 38.330000000000005 3.3900000000000006 5.01
6288 53.39999999999999 38.330000000000005 3.370000000000001 5.01
6312 53.480000000000004 38.32 3.3000000000000007 5.01
6336 53.51999999999999 38.29 3.280000000000001 5.0200000000000005
6360 53.51000000000001 38.34000000000001 3.230000000000001 5.029999999999999
6384 53.51000000000001 38.35000000000001 3.2200000000000006 5.029999999999999
6408 53.54 38.34000000000001 3.2000000000000006 5.029999999999999
6432 53.54 38.330000000000005 3.2000000000000006 5.04
6456 53.559999999999995 38.32000000000001 3.1900000000000004 5.04
6480 53.599999999999994 38.290000000000006 3.16 5.06
6504 53.63 38.290000000000006 3.1200000000000006 5.07
6528 53.66 38.269999999999996 3.1100000000000008 5.07
6552 53.669999999999995 38.25999999999999 3.1000000000000005 5.08
6576 53.68000000000001 38.25999999999999 3.0900000000000003 5.08
6600 53.68000000000001 38.27000000000001 3.0800000000000005 5.08
6624 53.72 38.260000000000005 3.0200000000000005 5.11
6648 53.74000000000001 38.25 3.0100000000000007 5.11
6672 53.74000000000001 38.239999999999995 3.0200000000000005 5.11
6696 53.77000000000001 38.239999999999995 2.99 5.11
6720 53.77000000000001 38.23 2.99 5.12
6744 53.760000000000005 38.239999999999995 2.99 5.12
6768 53.72 38.269999999999996 3.0000000000000004 5.12
6792 53.7 38.269999999999996 2.99 5.15
6816 53.72 38.269999999999996 2.9600000000000004 5.16
6840 53.72000000000001 38.269999999999996 2.9500000000000006 5.17
6864 53.73000000000001 38.269999999999996 2.93 5.18
6888 53.690000000000005 38.29 2.9500000000000006 5.18
6912 53.690000000000005 38.279999999999994 2.9500000000000006 5.19
6936 53.70000000000002 38.25999999999999 2.9500000000000006 5.2
6960 53.710000000000015 38.25999999999999 2.9000000000000004 5.24
6984 53.70000000000002 38.269999999999996 2.9000000000000004 5.24
7008 53.71 38.25999999999999 2.9000000000000004 5.24
7032 53.71 38.25999999999999 2.89 5.250000000000001
7056 53.7 38.269999999999996 2.89 5.250000000000001
7080 53.690000000000005 38.279999999999994 2.8600000000000003 5.28
7104 53.690000000000005 38.269999999999996 2.8600000000000003 5.29
7128 53.7 38.269999999999996 2.8400000000000003 5.300000000000001
7152 53.71 38.239999999999995 2.84 5.32
7176 53.72000000000001 38.22 2.8499999999999996 5.32
7200 53.66000000000001 38.25 2.86 5.339999999999999
7224 53.669999999999995 38.239999999999995 2.84 5.359999999999999
7248 53.63 38.269999999999996 2.84 5.369999999999999
7272 53.66000000000001 38.28 2.8000000000000003 5.369999999999999
7296 53.66000000000001 38.24999999999999 2.8200000000000003 5.379999999999999
7320 53.64000000000001 38.239999999999995 2.8500000000000005 5.379999999999999
7344 53.580000000000005 38.27 2.8699999999999997 5.389999999999999
7368 53.559999999999995 38.279999999999994 2.88 5.389999999999999
7392 53.559999999999995 38.28 2.88 5.389999999999999
7416 53.55 38.279999999999994 2.8899999999999997 5.389999999999999
7440 53.54 38.29 2.88 5.3999999999999995
7464 53.55 38.269999999999996 2.8899999999999997 5.3999999999999995
7488 53.55 38.269999999999996 2.8699999999999997 5.419999999999999
7512 53.559999999999995 38.269999999999996 2.84 5.439999999999999
7536 53.57000000000001 38.23 2.8699999999999997 5.439999999999999
7560 53.56000000000001 38.23 2.88 5.439999999999999
7584 53.56000000000001 38.23 2.88 5.439999999999999
7608 53.540000000000006 38.239999999999995 2.8699999999999997 5.46
7632 53.55000000000001 38.239999999999995 2.86 5.46
7656 53.56000000000001 38.23 2.86 5.46
7680 53.56000000000001 38.22 2.8699999999999997 5.46
7704 53.55000000000001 38.2 2.8899999999999997 5.469999999999999
7728 53.52000000000001 38.21 2.9099999999999997 5.469999999999999
7752 53.53000000000001 38.190000000000005 2.9199999999999995 5.469999999999999
7776 53.5 38.220000000000006 2.9199999999999995 5.469999999999999
7800 53.5 38.220000000000006 2.9199999999999995 5.469999999999999
7824 53.53000000000001 38.21 2.9 5.469999999999999
7848 53.52 38.190000000000005 2.9199999999999995 5.4799999999999995
7872 53.5 38.190000000000005 2.9199999999999995 5.499999999999999
7896 53.480000000000004 38.2 2.89 5.540000000000001
7920 53.49 38.190000000000005 2.87 5.5600000000000005
7944 53.5 38.2 2.8500000000000005 5.5600000000000005
7968 53.5 38.190000000000005 2.8600000000000003 5.5600000000000005
7992 53.49 38.2 2.8600000000000003 5.5600000000000005
8016 53.49 38.2 2.8600000000000003 5.5600000000000005
8040 53.47 38.21 2.8500000000000005 5.58
8064 53.47 38.199999999999996 2.8600000000000003 5.58
8088 53.480000000000004 38.199999999999996 2.8500000000000005 5.58
8112 53.480000000000004 38.19 2.8500000000000005 5.590000000000001
8136 53.49999999999999 38.16 2.8500000000000005 5.6000000000000005
8160 53.48 38.19 2.8400000000000003 5.6000000000000005
8184 53.48 38.19 2.8400000000000003 5.6000000000000005
8208 53.49 38.19 2.83 5.6000000000000005
8232 53.51000000000001 38.19 2.79 5.620000000000001
8256 53.51000000000001 38.18 2.79 5.63
8280 53.52 38.14999999999999 2.8100000000000005 5.63
8304 53.49 38.129999999999995 2.8400000000000003 5.650000000000001
8328 53.5 38.129999999999995 2.83 5.650000000000001
8352 53.510000000000005 38.129999999999995 2.8200000000000003 5.650000000000001
8376 53.510000000000005 38.15 2.8000000000000003 5.650000000000001
8400 53.49 38.17 2.8000000000000003 5.650000000000001
8424 53.480000000000004 38.15 2.8200000000000003 5.66
8448 53.480000000000004 38.15 2.8200000000000003 5.66
8472 53.480000000000004 38.14 2.83 5.66
8496 53.490000000000016 38.11 2.8500000000000005 5.66
8520 53.52 38.11 2.8200000000000003 5.66
8544 53.52 38.089999999999996 2.8400000000000003 5.66
8568 53.470000000000006 38.13000000000001 2.8500000000000005 5.66
8592 53.459999999999994 38.150000000000006 2.83 5.670000000000001
8616 53.459999999999994 38.14 2.8400000000000003 5.670000000000001
8640 53.459999999999994 38.10000000000001 2.8800000000000003 5.670000000000001
8664 53.43 38.12 2.89 5.670000000000001
8688 53.44 38.11 2.8800000000000003 5.680000000000001
8712 53.47 38.1 2.8600000000000003 5.680000000000001
8736 53.459999999999994 38.09 2.8600000000000003 5.700000000000001
8760 53.47 38.09 2.8400000000000003 5.710000000000001
8784 53.47 38.07 2.8600000000000003 5.710000000000001
8808 53.47 38.06 2.8600000000000003 5.720000000000001
8832 53.459999999999994 38.05 2.8800000000000003 5.720000000000001
8856 53.459999999999994 38.05 2.8800000000000003 5.720000000000001
8880 53.46000000000001 38.04 2.8800000000000003 5.73
8904 53.46000000000001 38.029999999999994 2.8800000000000003 5.74
8928 53.46000000000001 38.00999999999999 2.89 5.750000000000001
8952 53.46000000000001 38.0 2.89 5.760000000000001
8976 53.470000000000006 38.0 2.8800000000000003 5.760000000000001
9000 53.470000000000006 37.989999999999995 2.89 5.760000000000001
9024 53.470000000000006 37.97 2.9000000000000004 5.7700000000000005
9048 53.480000000000004 37.959999999999994 2.89 5.78
9072 53.480000000000004 37.94 2.89 5.800000000000001
9096 53.48 37.92 2.9000000000000004 5.8100000000000005
9120 53.50999999999999 37.91 2.8800000000000003 5.8100000000000005
9144 53.49999999999999 37.91 2.8800000000000003 5.820000000000001
9168 53.49999999999999 37.91 2.8800000000000003 5.820000000000001
9192 53.49999999999999 37.89999999999999 2.89 5.820000000000001
9216 53.480000000000004 37.92 2.89 5.820000000000001
9240 53.459999999999994 37.95 2.8800000000000003 5.820000000000001
9264 53.44000000000001 37.97 2.8800000000000003 5.820000000000001
9288 53.47 37.96000000000001 2.8600000000000003 5.820000000000001
9312 53.47 37.95 2.8600000000000003 5.83
9336 53.44000000000001 37.940000000000005 2.9000000000000004 5.83
9360 53.43 37.96 2.87 5.850000000000001
9384 53.44 37.96 2.8600000000000003 5.850000000000001
9408 53.449999999999996 37.95 2.8600000000000003 5.850000000000001
9432 53.449999999999996 37.93 2.8800000000000003 5.850000000000001
9456 53.47 37.93 2.8600000000000003 5.850000000000001
9480 53.47 37.92 2.87 5.850000000000001
9504 53.47 37.9 2.8800000000000003 5.86
9528 53.44 37.910000000000004 2.9000000000000004 5.86
9552 53.44 37.9 2.9100000000000006 5.86
9576 53.400000000000006 37.93 2.9100000000000006 5.870000000000001
9600 53.38 37.93 2.93 5.870000000000001
9624 53.38 37.89 2.9700000000000006 5.870000000000001
9648 53.370000000000005 37.88 2.9800000000000004 5.880000000000001
9672 53.370000000000005 37.87 2.99 5.880000000000001
9696 53.36000000000001 37.879999999999995 2.99 5.880000000000001
9720 53.36000000000001 37.879999999999995 2.9700000000000006 5.900000000000001
9744 53.35000000000001 37.86 2.9899999999999998 5.910000000000001
9768 53.33 37.849999999999994 3.0200000000000005 5.910000000000001
9792 53.33 37.839999999999996 3.0300000000000002 5.910000000000001
9816 53.339999999999996 37.8 3.0600000000000005 5.910000000000001
9840 53.33 37.769999999999996 3.0900000000000003 5.920000000000001
9864 53.30999999999999 37.78 3.1000000000000005 5.920000000000001
9888 53.300000000000004 37.79 3.1000000000000005 5.920000000000001
9912 53.31000000000002 37.82 3.0600000000000005 5.920000000000001
9936 53.31000000000002 37.81 3.0700000000000003 5.920000000000001
9960 53.290000000000006 37.83 3.0600000000000005 5.930000000000001
9984 53.300000000000004 37.83 3.0500000000000007 5.930000000000001
10008 53.300000000000004 37.839999999999996 3.0300000000000002 5.940000000000001
10032 53.269999999999996 37.86999999999999 3.0300000000000002 5.940000000000001
10056 53.269999999999996 37.86999999999999 3.0300000000000002 5.940000000000001
10080 53.269999999999996 37.87999999999999 3.0200000000000005 5.940000000000001
10104 53.269999999999996 37.87999999999999 3.0200000000000005 5.940000000000001
10128 53.29999999999999 37.87999999999999 2.99 5.940000000000001
10152 53.31 37.86999999999999 2.99 5.940000000000001
10176 53.300000000000004 37.86999999999999 2.9700000000000006 5.970000000000001
10200 53.300000000000004 37.85 2.99 5.970000000000001
10224 53.300000000000004 37.85 2.99 5.970000000000001
10248 53.300000000000004 37.86 2.9800000000000004 5.970000000000001
10272 53.31999999999999 37.830000000000005 2.99 5.970000000000001
10296 53.31000000000002 37.84 2.9700000000000006 5.990000000000001
10320 53.31000000000002 37.82 2.99 5.990000000000001
10344 53.320000000000014 37.82 2.9700000000000006 6.000000000000001
10368 53.320000000000014 37.81 2.9800000000000004 6.000000000000001
10392 53.31 37.81 2.9800000000000004 6.010000000000001
10416 53.31 37.81 2.9800000000000004 6.010000000000001
10440 53.32 37.800000000000004 2.9800000000000004 6.010000000000001
10464 53.32 37.79 2.99 6.010000000000001
10488 53.31 37.79 2.99 6.020000000000001
10512 53.28999999999999 37.82 2.9700000000000006 6.03
10536 53.300000000000004 37.82 2.9600000000000004 6.03
10560 53.290000000000006 37.83 2.9400000000000004 6.050000000000002
10584 53.28000000000001 37.83 2.9400000000000004 6.0600000000000005
10608 53.28000000000001 37.83 2.9400000000000004 6.0600000000000005
10632 53.28999999999999 37.82 2.9200000000000004 6.080000000000001
10656 53.279999999999994 37.82 2.93 6.080000000000001
10680 53.279999999999994 37.81 2.9400000000000004 6.080000000000001
10704 53.26 37.8 2.9600000000000004 6.090000000000001
10728 53.26 37.79 2.9600000000000004 6.100000000000001
10752 53.279999999999994 37.78 2.9500000000000006 6.100000000000001
10776 53.21999999999999 37.8 2.9800000000000004 6.110000000000001
10800 53.23 37.79 2.9800000000000004 6.110000000000001
10824 53.23 37.78 2.99 6.110000000000001
10848 53.22 37.78 2.9800000000000004 6.130000000000001
10872 53.23 37.77 2.9800000000000004 6.130000000000001
10896 53.23 37.76 2.99 6.130000000000001
10920 53.22 37.75000000000001 3.0100000000000007 6.130000000000001
10944 53.22 37.74 3.0200000000000005 6.130000000000001
10968 53.22 37.74999999999999 3.0000000000000004 6.140000000000001
10992 53.22 37.74999999999999 3.0000000000000004 6.140000000000001
11016 53.25 37.74 2.9800000000000004 6.140000000000001
11040 53.26 37.71999999999999 2.99 6.140000000000001
11064 53.25 37.71999999999999 2.99 6.150000000000001
11088 53.190000000000005 37.769999999999996 3.0000000000000004 6.150000000000001
11112 53.18000000000001 37.769999999999996 3.0000000000000004 6.160000000000001
11136 53.18000000000001 37.769999999999996 3.0000000000000004 6.160000000000001
11160 53.17000000000001 37.769999999999996 3.0000000000000004 6.170000000000001
11184 53.17000000000001 37.75 3.0100000000000007 6.180000000000001
11208 53.18999999999999 37.75000000000001 2.99 6.180000000000001
11232 53.15 37.77 3.0100000000000007 6.180000000000001
11256 53.06999999999999 37.830000000000005 3.0200000000000005 6.190000000000001
11280 53.06999999999999 37.830000000000005 3.0200000000000005 6.190000000000001
11304 53.06999999999999 37.830000000000005 3.0100000000000007 6.200000000000001
11328 53.059999999999995 37.82 3.0200000000000005 6.210000000000001
