Day(35.0%TBInfectionONLYPopulation) percentHealthyAverage percentInfectedAverage percentDiseasedAverage percentDeadAverage
19728 60.429999999999986 29.100000000000005 2.44 8.219999999999999
19752 60.429999999999986 29.100000000000005 2.4199999999999995 8.239999999999998
19776 60.429999999999986 29.100000000000005 2.4199999999999995 8.239999999999998
19800 60.429999999999986 29.100000000000005 2.4099999999999997 8.249999999999998
19824 60.41999999999999 29.110000000000003 2.4099999999999997 8.249999999999998
19848 60.41999999999999 29.110000000000003 2.4099999999999997 8.249999999999998
19872 60.42999999999999 29.110000000000003 2.4 8.249999999999998
19896 60.42999999999999 29.110000000000003 2.3899999999999997 8.259999999999998
19920 60.42999999999999 29.110000000000003 2.3899999999999997 8.259999999999998
19944 60.43999999999998 29.110000000000003 2.37 8.269999999999998
19968 60.43999999999998 29.110000000000003 2.36 8.279999999999998
19992 60.42999999999999 29.12 2.34 8.299999999999999
20016 60.42999999999999 29.12 2.3299999999999996 8.309999999999999
20040 60.459999999999994 29.12 2.2899999999999996 8.319999999999999
20064 60.459999999999994 29.12 2.28 8.329999999999998
20088 60.459999999999994 29.12 2.28 8.329999999999998
20112 60.43999999999999 29.12 2.28 8.35
20136 60.43999999999999 29.12 2.2699999999999996 8.359999999999998
20160 60.43999999999999 29.12 2.26 8.369999999999997
20184 60.43999999999999 29.12 2.26 8.369999999999997
20208 60.43999999999999 29.12 2.25 8.379999999999999
20232 60.45 29.12 2.2399999999999998 8.379999999999999
20256 60.459999999999994 29.12 2.2299999999999995 8.379999999999999
20280 60.47 29.12 2.21 8.389999999999999
20304 60.47999999999999 29.12 2.1999999999999997 8.389999999999999
20328 60.47 29.12 2.1899999999999995 8.409999999999998
20352 60.47999999999999 29.12 2.17 8.419999999999998
20376 60.47999999999999 29.12 2.1599999999999997 8.429999999999998
20400 60.47999999999999 29.12 2.15 8.44
20424 60.47 29.12 2.1399999999999997 8.459999999999997
20448 60.47 29.12 2.1199999999999997 8.479999999999999
20472 60.47 29.110000000000003 2.1299999999999994 8.479999999999999
20496 60.47 29.110000000000003 2.1299999999999994 8.479999999999999
20520 60.47 29.110000000000003 2.1299999999999994 8.479999999999999
20544 60.480000000000004 29.110000000000003 2.1199999999999997 8.479999999999999
20568 60.47 29.110000000000003 2.11 8.5
20592 60.47 29.110000000000003 2.11 8.5
20616 60.47 29.110000000000003 2.0899999999999994 8.519999999999998
20640 60.449999999999996 29.13 2.0699999999999994 8.54
20664 60.449999999999996 29.13 2.06 8.549999999999999
20688 60.449999999999996 29.13 2.0500000000000003 8.559999999999999
20712 60.46 29.13 2.0300000000000002 8.569999999999999
20736 60.46 29.13 2.0300000000000002 8.569999999999999
20760 60.46 29.13 2.0300000000000002 8.569999999999999
20784 60.45 29.13 2.0300000000000002 8.579999999999998
20808 60.45 29.13 2.0300000000000002 8.579999999999998
20832 60.46999999999999 29.13 2.01 8.579999999999998
20856 60.47999999999999 29.13 1.9900000000000002 8.59
20880 60.49 29.12 1.9800000000000002 8.6
20904 60.49 29.12 1.9700000000000002 8.609999999999998
20928 60.5 29.12 1.96 8.609999999999998
20952 60.5 29.12 1.96 8.609999999999998
20976 60.51 29.12 1.94 8.62
21000 60.51 29.12 1.9300000000000002 8.629999999999999
21024 60.51 29.12 1.9200000000000002 8.639999999999999
21048 60.51 29.12 1.9200000000000002 8.639999999999999
21072 60.51 29.12 1.9200000000000002 8.639999999999999
21096 60.51 29.12 1.9200000000000002 8.639999999999999
21120 60.51 29.12 1.9200000000000002 8.639999999999999
21144 60.51 29.12 1.9 8.659999999999998
21168 60.519999999999996 29.12 1.8900000000000001 8.659999999999998
21192 60.529999999999994 29.12 1.8800000000000001 8.659999999999998
21216 60.529999999999994 29.12 1.8599999999999999 8.68
21240 60.519999999999996 29.12 1.8599999999999999 8.69
21264 60.519999999999996 29.12 1.83 8.719999999999999
21288 60.519999999999996 29.12 1.82 8.729999999999999
21312 60.519999999999996 29.12 1.82 8.729999999999999
21336 60.519999999999996 29.12 1.82 8.729999999999999
21360 60.519999999999996 29.110000000000003 1.81 8.75
21384 60.519999999999996 29.110000000000003 1.8000000000000003 8.759999999999998
21408 60.519999999999996 29.110000000000003 1.8000000000000003 8.759999999999998
21432 60.519999999999996 29.110000000000003 1.8000000000000003 8.759999999999998
21456 60.529999999999994 29.110000000000003 1.7800000000000002 8.769999999999998
21480 60.529999999999994 29.110000000000003 1.77 8.78
21504 60.550000000000004 29.110000000000003 1.7400000000000002 8.79
21528 60.540000000000006 29.110000000000003 1.7300000000000002 8.809999999999999
21552 60.519999999999996 29.110000000000003 1.71 8.85
21576 60.519999999999996 29.110000000000003 1.7000000000000002 8.859999999999998
21600 60.519999999999996 29.110000000000003 1.7000000000000002 8.859999999999998
21624 60.540000000000006 29.110000000000003 1.6800000000000002 8.859999999999998
21648 60.540000000000006 29.110000000000003 1.67 8.87
21672 60.56 29.110000000000003 1.6500000000000001 8.87
21696 60.56 29.110000000000003 1.6300000000000001 8.889999999999999
21720 60.56 29.110000000000003 1.6199999999999999 8.9
21744 60.56 29.110000000000003 1.6199999999999999 8.9
21768 60.57 29.110000000000003 1.59 8.919999999999998
21792 60.57 29.110000000000003 1.59 8.919999999999998
21816 60.57 29.110000000000003 1.58 8.93
21840 60.589999999999996 29.110000000000003 1.5599999999999998 8.93
21864 60.589999999999996 29.110000000000003 1.55 8.94
21888 60.589999999999996 29.110000000000003 1.55 8.94
21912 60.589999999999996 29.110000000000003 1.55 8.94
21936 60.60000000000001 29.110000000000003 1.54 8.94
21960 60.61000000000001 29.110000000000003 1.52 8.95
21984 60.59000000000001 29.110000000000003 1.52 8.969999999999999
22008 60.58000000000001 29.110000000000003 1.52 8.979999999999999
22032 60.58000000000001 29.110000000000003 1.5099999999999998 8.99
22056 60.589999999999996 29.110000000000003 1.48 9.009999999999998
22080 60.6 29.110000000000003 1.47 9.009999999999998
22104 60.61 29.110000000000003 1.45 9.02
22128 60.60000000000001 29.110000000000003 1.45 9.03
22152 60.60000000000001 29.110000000000003 1.45 9.03
22176 60.60000000000001 29.110000000000003 1.45 9.03
22200 60.60000000000001 29.110000000000003 1.45 9.03
22224 60.60000000000001 29.110000000000003 1.44 9.04
22248 60.60000000000001 29.110000000000003 1.44 9.04
22272 60.589999999999996 29.110000000000003 1.44 9.049999999999999
22296 60.58000000000001 29.110000000000003 1.4200000000000002 9.079999999999998
22320 60.58000000000001 29.110000000000003 1.3900000000000001 9.11
22344 60.58000000000001 29.110000000000003 1.3900000000000001 9.11
22368 60.58000000000001 29.110000000000003 1.3900000000000001 9.11
22392 60.59000000000001 29.110000000000003 1.3800000000000001 9.11
22416 60.59000000000001 29.110000000000003 1.3800000000000001 9.11
22440 60.58000000000001 29.110000000000003 1.3800000000000001 9.12
22464 60.58000000000001 29.110000000000003 1.3800000000000001 9.12
22488 60.589999999999996 29.110000000000003 1.36 9.129999999999999
22512 60.60000000000001 29.110000000000003 1.3499999999999999 9.129999999999999
22536 60.60000000000001 29.110000000000003 1.3499999999999999 9.129999999999999
22560 60.61 29.110000000000003 1.34 9.129999999999999
22584 60.61 29.110000000000003 1.33 9.139999999999999
22608 60.60000000000001 29.110000000000003 1.32 9.159999999999998
22632 60.61000000000001 29.110000000000003 1.31 9.159999999999998
22656 60.620000000000005 29.110000000000003 1.3 9.159999999999998
22680 60.620000000000005 29.110000000000003 1.3 9.159999999999998
22704 60.620000000000005 29.110000000000003 1.3 9.159999999999998
22728 60.620000000000005 29.110000000000003 1.29 9.169999999999998
22752 60.620000000000005 29.110000000000003 1.28 9.179999999999998
22776 60.620000000000005 29.110000000000003 1.28 9.179999999999998
22800 60.620000000000005 29.110000000000003 1.27 9.189999999999998
22824 60.620000000000005 29.110000000000003 1.27 9.189999999999998
22848 60.61 29.110000000000003 1.27 9.2
22872 60.6 29.110000000000003 1.26 9.219999999999997
22896 60.6 29.110000000000003 1.25 9.229999999999999
22920 60.58999999999999 29.110000000000003 1.25 9.239999999999998
22944 60.58999999999999 29.110000000000003 1.25 9.239999999999998
22968 60.58999999999999 29.110000000000003 1.25 9.239999999999998
22992 60.58999999999999 29.110000000000003 1.25 9.239999999999998
23016 60.58 29.110000000000003 1.25 9.249999999999998
23040 60.58 29.110000000000003 1.25 9.249999999999998
23064 60.58 29.110000000000003 1.2399999999999998 9.259999999999998
23088 60.58 29.110000000000003 1.2299999999999998 9.269999999999998
23112 60.58 29.110000000000003 1.2299999999999998 9.269999999999998
23136 60.58 29.110000000000003 1.2099999999999997 9.29
23160 60.58 29.090000000000003 1.2299999999999998 9.29
23184 60.57 29.090000000000003 1.2299999999999998 9.299999999999999
23208 60.57 29.090000000000003 1.2299999999999998 9.299999999999999
23232 60.57 29.090000000000003 1.2299999999999998 9.299999999999999
23256 60.57 29.090000000000003 1.2299999999999998 9.299999999999999
23280 60.57 29.090000000000003 1.2099999999999997 9.319999999999999
23304 60.57 29.090000000000003 1.2 9.329999999999998
23328 60.58000000000001 29.090000000000003 1.1899999999999997 9.329999999999998
23352 60.58000000000001 29.090000000000003 1.1899999999999997 9.329999999999998
23376 60.58000000000001 29.090000000000003 1.1799999999999997 9.339999999999998
23400 60.58000000000001 29.090000000000003 1.1799999999999997 9.339999999999998
23424 60.58000000000001 29.090000000000003 1.1599999999999997 9.36
23448 60.58000000000001 29.090000000000003 1.15 9.369999999999997
23472 60.57 29.090000000000003 1.15 9.379999999999997
23496 60.58 29.090000000000003 1.13 9.389999999999999
23520 60.57 29.090000000000003 1.1199999999999999 9.409999999999998
23544 60.57 29.090000000000003 1.0999999999999999 9.429999999999998
23568 60.56 29.090000000000003 1.09 9.45
23592 60.56 29.090000000000003 1.09 9.45
23616 60.56 29.090000000000003 1.09 9.45
23640 60.56 29.090000000000003 1.08 9.459999999999999
23664 60.56 29.090000000000003 1.08 9.459999999999999
23688 60.56 29.090000000000003 1.08 9.459999999999999
23712 60.56 29.090000000000003 1.08 9.459999999999999
23736 60.56 29.090000000000003 1.0699999999999998 9.469999999999997
23760 60.56 29.090000000000003 1.06 9.479999999999999
23784 60.56 29.090000000000003 1.06 9.479999999999999
23808 60.56 29.090000000000003 1.06 9.479999999999999
23832 60.56 29.090000000000003 1.06 9.479999999999999
23856 60.550000000000004 29.090000000000003 1.06 9.489999999999998
23880 60.550000000000004 29.090000000000003 1.06 9.489999999999998
23904 60.550000000000004 29.090000000000003 1.06 9.489999999999998
23928 60.550000000000004 29.090000000000003 1.05 9.499999999999998
23952 60.550000000000004 29.090000000000003 1.05 9.499999999999998
23976 60.550000000000004 29.090000000000003 1.05 9.499999999999998
24000 60.550000000000004 29.090000000000003 1.05 9.499999999999998
24024 60.550000000000004 29.090000000000003 1.04 9.51
24048 60.550000000000004 29.090000000000003 1.03 9.519999999999998
24072 60.550000000000004 29.090000000000003 1.03 9.519999999999998
24096 60.540000000000006 29.090000000000003 1.0100000000000002 9.549999999999999
24120 60.540000000000006 29.090000000000003 1.0100000000000002 9.549999999999999
24144 60.529999999999994 29.090000000000003 1.0100000000000002 9.559999999999999
24168 60.529999999999994 29.090000000000003 1.0 9.569999999999999
24192 60.529999999999994 29.090000000000003 0.9900000000000001 9.579999999999998
24216 60.529999999999994 29.090000000000003 0.97 9.6
24240 60.529999999999994 29.090000000000003 0.9600000000000001 9.61
24264 60.52000000000001 29.090000000000003 0.9600000000000001 9.619999999999997
24288 60.52000000000001 29.090000000000003 0.9600000000000001 9.619999999999997
24312 60.52000000000001 29.090000000000003 0.9600000000000001 9.619999999999997
24336 60.52000000000001 29.090000000000003 0.9600000000000001 9.619999999999997
24360 60.51 29.090000000000003 0.95 9.639999999999999
24384 60.51 29.090000000000003 0.95 9.639999999999999
24408 60.51 29.090000000000003 0.95 9.639999999999999
24432 60.51 29.090000000000003 0.95 9.639999999999999
24456 60.49 29.090000000000003 0.95 9.659999999999998
24480 60.49 29.090000000000003 0.9400000000000001 9.669999999999998
24504 60.49 29.090000000000003 0.9299999999999999 9.679999999999998
24528 60.49 29.090000000000003 0.9299999999999999 9.679999999999998
24552 60.50000000000001 29.090000000000003 0.9200000000000002 9.679999999999998
24576 60.50000000000001 29.090000000000003 0.9200000000000002 9.679999999999998
24600 60.50000000000001 29.090000000000003 0.91 9.689999999999998
24624 60.50000000000001 29.090000000000003 0.9000000000000001 9.7
24648 60.50000000000001 29.090000000000003 0.9000000000000001 9.7
24672 60.50000000000001 29.090000000000003 0.9000000000000001 9.7
24696 60.50000000000001 29.090000000000003 0.8900000000000001 9.709999999999999
24720 60.49 29.090000000000003 0.8900000000000001 9.719999999999999
24744 60.49 29.090000000000003 0.8900000000000001 9.719999999999999
24768 60.49 29.090000000000003 0.8900000000000001 9.719999999999999
24792 60.49 29.090000000000003 0.8900000000000001 9.719999999999999
24816 60.49 29.090000000000003 0.88 9.729999999999999
24840 60.49 29.090000000000003 0.88 9.729999999999999
24864 60.48000000000001 29.090000000000003 0.88 9.739999999999998
24888 60.48000000000001 29.090000000000003 0.8700000000000001 9.749999999999998
24912 60.46 29.090000000000003 0.8700000000000001 9.769999999999998
24936 60.46 29.090000000000003 0.86 9.779999999999998
24960 60.46 29.090000000000003 0.86 9.779999999999998
24984 60.45 29.090000000000003 0.86 9.79
25008 60.45 29.090000000000003 0.8500000000000001 9.799999999999999
25032 60.45 29.090000000000003 0.8500000000000001 9.799999999999999
25056 60.43999999999999 29.090000000000003 0.8400000000000001 9.819999999999999
25080 60.43999999999999 29.090000000000003 0.8400000000000001 9.819999999999999
25104 60.43999999999999 29.090000000000003 0.8400000000000001 9.819999999999999
25128 60.43999999999999 29.090000000000003 0.8400000000000001 9.819999999999999
25152 60.43999999999999 29.090000000000003 0.8400000000000001 9.819999999999999
25176 60.43999999999999 29.090000000000003 0.8400000000000001 9.819999999999999
25200 60.43000000000001 29.090000000000003 0.8400000000000001 9.829999999999998
25224 60.419999999999995 29.090000000000003 0.83 9.85
25248 60.419999999999995 29.090000000000003 0.83 9.85
25272 60.419999999999995 29.090000000000003 0.83 9.85
25296 60.419999999999995 29.090000000000003 0.83 9.85
25320 60.419999999999995 29.090000000000003 0.83 9.85
25344 60.419999999999995 29.090000000000003 0.83 9.85
25368 60.419999999999995 29.090000000000003 0.83 9.85
25392 60.41000000000001 29.090000000000003 0.83 9.86
25416 60.41000000000001 29.090000000000003 0.83 9.86
25440 60.4 29.090000000000003 0.83 9.869999999999997
25464 60.4 29.090000000000003 0.83 9.869999999999997
25488 60.4 29.080000000000002 0.8400000000000001 9.869999999999997
25512 60.4 29.080000000000002 0.83 9.879999999999999
25536 60.4 29.080000000000002 0.83 9.879999999999999
25560 60.4 29.080000000000002 0.8200000000000001 9.889999999999999
25584 60.4 29.080000000000002 0.8200000000000001 9.889999999999999
25608 60.4 29.080000000000002 0.8200000000000001 9.889999999999999
25632 60.4 29.080000000000002 0.8200000000000001 9.889999999999999
25656 60.39 29.080000000000002 0.8200000000000001 9.899999999999999
25680 60.38 29.080000000000002 0.8 9.929999999999998
25704 60.38 29.080000000000002 0.8 9.929999999999998
25728 60.39 29.080000000000002 0.7799999999999999 9.94
25752 60.39 29.080000000000002 0.77 9.95
25776 60.38 29.080000000000002 0.77 9.959999999999999
25800 60.37000000000001 29.080000000000002 0.76 9.979999999999999
25824 60.36 29.080000000000002 0.76 9.989999999999998
25848 60.36 29.080000000000002 0.75 10.0
25872 60.36 29.080000000000002 0.75 10.0
25896 60.36 29.080000000000002 0.75 10.0
25920 60.36 29.080000000000002 0.75 10.0
25944 60.36 29.080000000000002 0.75 10.0
25968 60.35 29.080000000000002 0.74 10.02
25992 60.330000000000005 29.080000000000002 0.74 10.040000000000001
26016 60.330000000000005 29.080000000000002 0.74 10.040000000000001
26040 60.330000000000005 29.080000000000002 0.74 10.040000000000001
26064 60.330000000000005 29.080000000000002 0.74 10.040000000000001
26088 60.330000000000005 29.080000000000002 0.74 10.040000000000001
26112 60.330000000000005 29.07 0.75 10.040000000000001
26136 60.330000000000005 29.07 0.7400000000000001 10.049999999999999
26160 60.330000000000005 29.07 0.7300000000000001 10.059999999999999
26184 60.330000000000005 29.07 0.7300000000000001 10.059999999999999
26208 60.330000000000005 29.07 0.7200000000000001 10.069999999999999
26232 60.330000000000005 29.07 0.7200000000000001 10.069999999999999
26256 60.330000000000005 29.07 0.7200000000000001 10.069999999999999
26280 60.330000000000005 29.07 0.7200000000000001 10.069999999999999
26304 60.330000000000005 29.07 0.7100000000000001 10.08
26328 60.330000000000005 29.07 0.6900000000000001 10.100000000000001
26352 60.330000000000005 29.07 0.6800000000000003 10.11
26376 60.330000000000005 29.07 0.6800000000000003 10.11
26400 60.31999999999999 29.07 0.6800000000000003 10.12
26424 60.31999999999999 29.07 0.6800000000000003 10.12
26448 60.309999999999995 29.07 0.6800000000000003 10.129999999999999
26472 60.309999999999995 29.07 0.6700000000000002 10.14
26496 60.309999999999995 29.07 0.6700000000000002 10.14
26520 60.3 29.07 0.6700000000000002 10.149999999999999
26544 60.3 29.07 0.6700000000000002 10.149999999999999
26568 60.3 29.07 0.6700000000000002 10.149999999999999
26592 60.3 29.07 0.6600000000000001 10.16
26616 60.3 29.07 0.6600000000000001 10.16
26640 60.3 29.07 0.6600000000000001 10.16
26664 60.3 29.07 0.6600000000000001 10.16
26688 60.3 29.07 0.6600000000000001 10.16
26712 60.3 29.07 0.6600000000000001 10.16
26736 60.29 29.07 0.6600000000000001 10.169999999999998
26760 60.29 29.07 0.6600000000000001 10.169999999999998
26784 60.28 29.07 0.6600000000000001 10.18
26808 60.28 29.07 0.6600000000000001 10.18
26832 60.28 29.07 0.6600000000000001 10.18
26856 60.28 29.07 0.6600000000000001 10.18
26880 60.27 29.07 0.6600000000000001 10.19
26904 60.27 29.07 0.6600000000000001 10.19
26928 60.260000000000005 29.07 0.6600000000000001 10.200000000000001
26952 60.24999999999999 29.07 0.6600000000000001 10.209999999999999
26976 60.24999999999999 29.07 0.6600000000000001 10.209999999999999
27000 60.24999999999999 29.07 0.65 10.22
27024 60.24999999999999 29.07 0.65 10.22
27048 60.24999999999999 29.07 0.65 10.22
27072 60.24999999999999 29.07 0.65 10.22
27096 60.24999999999999 29.07 0.65 10.22
27120 60.24999999999999 29.07 0.65 10.22
27144 60.24999999999999 29.07 0.65 10.22
27168 60.24999999999999 29.07 0.65 10.22
27192 60.24999999999999 29.07 0.65 10.22
27216 60.24 29.080000000000002 0.65 10.22
27240 60.24 29.080000000000002 0.65 10.22
27264 60.220000000000006 29.080000000000002 0.65 10.24
27288 60.220000000000006 29.080000000000002 0.65 10.24
27312 60.220000000000006 29.080000000000002 0.65 10.24
27336 60.220000000000006 29.080000000000002 0.65 10.24
27360 60.220000000000006 29.080000000000002 0.6200000000000001 10.269999999999998
27384 60.220000000000006 29.080000000000002 0.6200000000000001 10.269999999999998
27408 60.209999999999994 29.080000000000002 0.6200000000000001 10.280000000000001
27432 60.209999999999994 29.080000000000002 0.6200000000000001 10.280000000000001
27456 60.209999999999994 29.080000000000002 0.6200000000000001 10.280000000000001
27480 60.20000000000001 29.080000000000002 0.6200000000000001 10.29
27504 60.20000000000001 29.080000000000002 0.61 10.3
27528 60.20000000000001 29.080000000000002 0.61 10.3
27552 60.20000000000001 29.080000000000002 0.61 10.3
27576 60.19 29.080000000000002 0.61 10.31
27600 60.180000000000014 29.080000000000002 0.61 10.32
27624 60.180000000000014 29.080000000000002 0.61 10.32
27648 60.17 29.080000000000002 0.5900000000000001 10.35
27672 60.17 29.080000000000002 0.5900000000000001 10.35
27696 60.16000000000001 29.080000000000002 0.5900000000000001 10.36
27720 60.16000000000001 29.080000000000002 0.5900000000000001 10.36
27744 60.16000000000001 29.080000000000002 0.5900000000000001 10.36
27768 60.16000000000001 29.080000000000002 0.5900000000000001 10.36
27792 60.16000000000001 29.080000000000002 0.5900000000000001 10.36
27816 60.16000000000001 29.080000000000002 0.5900000000000001 10.36
27840 60.16000000000001 29.080000000000002 0.5800000000000001 10.37
27864 60.16000000000001 29.080000000000002 0.5800000000000001 10.37
27888 60.17 29.080000000000002 0.5700000000000001 10.37
27912 60.17 29.080000000000002 0.5700000000000001 10.37
27936 60.17 29.080000000000002 0.5700000000000001 10.37
27960 60.160000000000004 29.080000000000002 0.5700000000000001 10.38
27984 60.160000000000004 29.080000000000002 0.5700000000000001 10.38
28008 60.160000000000004 29.080000000000002 0.5700000000000001 10.38
28032 60.160000000000004 29.080000000000002 0.5700000000000001 10.38
28056 60.160000000000004 29.080000000000002 0.5700000000000001 10.38
28080 60.160000000000004 29.080000000000002 0.5700000000000001 10.38
28104 60.160000000000004 29.080000000000002 0.5700000000000001 10.38
28128 60.160000000000004 29.080000000000002 0.5700000000000001 10.38
28152 60.160000000000004 29.080000000000002 0.5700000000000001 10.38
28176 60.160000000000004 29.080000000000002 0.5700000000000001 10.38
28200 60.160000000000004 29.080000000000002 0.5700000000000001 10.38
28224 60.14999999999999 29.080000000000002 0.5700000000000001 10.389999999999999
28248 60.14999999999999 29.080000000000002 0.5700000000000001 10.389999999999999
28272 60.13999999999999 29.080000000000002 0.5700000000000001 10.4
28296 60.13999999999999 29.080000000000002 0.5700000000000001 10.4
28320 60.129999999999995 29.080000000000002 0.5700000000000001 10.41
28344 60.129999999999995 29.080000000000002 0.5700000000000001 10.41
28368 60.129999999999995 29.080000000000002 0.5599999999999999 10.42
28392 60.129999999999995 29.080000000000002 0.5599999999999999 10.42
28416 60.129999999999995 29.080000000000002 0.5599999999999999 10.42
28440 60.129999999999995 29.080000000000002 0.5599999999999999 10.42
28464 60.129999999999995 29.080000000000002 0.55 10.43
28488 60.129999999999995 29.080000000000002 0.55 10.43
28512 60.120000000000005 29.080000000000002 0.54 10.45
28536 60.120000000000005 29.080000000000002 0.5300000000000001 10.459999999999999
28560 60.120000000000005 29.080000000000002 0.5300000000000001 10.459999999999999
28584 60.120000000000005 29.080000000000002 0.5300000000000001 10.459999999999999
28608 60.120000000000005 29.080000000000002 0.5300000000000001 10.459999999999999
28632 60.120000000000005 29.080000000000002 0.5300000000000001 10.459999999999999
28656 60.120000000000005 29.080000000000002 0.5300000000000001 10.459999999999999
28680 60.120000000000005 29.080000000000002 0.5300000000000001 10.459999999999999
28704 60.11 29.080000000000002 0.5300000000000001 10.469999999999999
28728 60.11 29.080000000000002 0.5300000000000001 10.469999999999999
28752 60.11 29.080000000000002 0.5300000000000001 10.469999999999999
28776 60.11 29.080000000000002 0.5300000000000001 10.469999999999999
28800 60.11 29.080000000000002 0.52 10.48
28824 60.11 29.080000000000002 0.52 10.48
28848 60.11 29.080000000000002 0.52 10.48
28872 60.11 29.080000000000002 0.52 10.48
28896 60.04999999999999 29.13 0.52 10.489999999999998
28920 60.04999999999999 29.13 0.52 10.489999999999998
28944 60.04999999999999 29.13 0.51 10.500000000000002
28968 60.04999999999999 29.13 0.51 10.500000000000002
28992 60.04999999999999 29.13 0.51 10.500000000000002
29016 60.03999999999999 29.13 0.51 10.51
29040 60.03999999999999 29.13 0.5 10.52
29064 60.03999999999999 29.13 0.5 10.52
29088 60.03999999999999 29.13 0.5 10.52
29112 60.019999999999996 29.13 0.5 10.540000000000001
29136 60.019999999999996 29.13 0.5 10.540000000000001
29160 60.01 29.13 0.5 10.549999999999999
29184 60.01 29.13 0.5 10.549999999999999
29208 60.01 29.13 0.5 10.549999999999999
29232 60.01 29.13 0.5 10.549999999999999
29256 60.01 29.13 0.5 10.549999999999999
29280 60.01 29.13 0.5 10.549999999999999
29304 60.01 29.13 0.5 10.549999999999999
29328 60.01 29.13 0.5 10.549999999999999
29352 59.999999999999986 29.13 0.5 10.56
29376 59.98999999999999 29.13 0.5 10.569999999999999
29400 59.98999999999999 29.13 0.5 10.569999999999999
29424 59.97999999999999 29.13 0.5 10.58
29448 59.97999999999999 29.13 0.5 10.58
29472 59.97999999999999 29.13 0.5 10.58
29496 59.97999999999999 29.13 0.5 10.58
29520 59.97999999999999 29.13 0.5 10.58
29544 59.97999999999999 29.13 0.5 10.58
29568 59.97999999999999 29.13 0.5 10.58
29592 59.97999999999999 29.13 0.5 10.58
29616 59.96999999999999 29.13 0.5 10.59
29640 59.96999999999999 29.13 0.5 10.59
29664 59.959999999999994 29.13 0.5 10.600000000000001
29688 59.959999999999994 29.13 0.5 10.600000000000001
29712 59.959999999999994 29.13 0.5 10.600000000000001
29736 59.959999999999994 29.13 0.49 10.61
29760 59.959999999999994 29.13 0.49 10.61
29784 59.959999999999994 29.13 0.49 10.61
29808 59.959999999999994 29.13 0.49 10.61
29832 59.959999999999994 29.13 0.49 10.61
29856 59.93999999999999 29.13 0.48000000000000004 10.64
29880 59.93999999999999 29.13 0.48000000000000004 10.64
29904 59.93999999999999 29.13 0.48000000000000004 10.64
29928 59.93999999999999 29.13 0.48000000000000004 10.64
29952 59.93999999999999 29.12 0.49 10.64
29976 59.92999999999999 29.12 0.49 10.65

Day(30.0%TBInfectionONLYPopulation) percentHealthyAverage percentInfectedAverage percentDiseasedAverage percentDeadAverage
0 0.0 0.0 0.0 0.0
24 63.51000000000001 26.38 10.14 0.030000000000000002
48 61.73999999999998 27.85 10.4 0.06999999999999999
72 60.5 28.92 10.549999999999999 0.09000000000000001
96 59.599999999999994 29.759999999999998 10.559999999999999 0.14
120 58.44999999999999 30.789999999999996 10.61 0.21000000000000002
144 57.269999999999996 31.740000000000002 10.79 0.26
168 56.03 32.79 10.93 0.31
192 55.65 33.11 10.959999999999999 0.34
216 55.31 33.41 10.91 0.43
240 55.04 33.64000000000001 10.91 0.4700000000000001
264 54.77000000000001 33.87 10.92 0.5
288 54.379999999999995 34.18 10.959999999999999 0.54
312 54.14 34.330000000000005 10.999999999999998 0.5900000000000001
336 53.75 34.62 11.020000000000001 0.67
360 53.49999999999999 34.849999999999994 10.98 0.7300000000000001
384 53.34000000000001 34.99 10.98 0.7500000000000001
408 53.180000000000014 35.13 10.969999999999999 0.7799999999999999
432 53.03000000000001 35.239999999999995 10.99 0.8
456 52.95000000000001 35.29 10.99 0.83
480 52.790000000000006 35.41 10.979999999999999 0.88
504 52.59 35.54 10.99 0.9400000000000001
528 52.49999999999999 35.589999999999996 10.99 0.9799999999999998
552 52.370000000000005 35.660000000000004 10.99 1.04
576 52.29000000000001 35.730000000000004 10.969999999999999 1.0699999999999998
600 52.239999999999995 35.77 10.969999999999999 1.0799999999999996
624 52.21 35.79 10.959999999999999 1.0999999999999999
648 52.080000000000005 35.89 10.939999999999998 1.15
672 51.88 36.03 10.93 1.22
696 51.790000000000006 36.09 10.93 1.25
720 51.660000000000004 36.199999999999996 10.879999999999997 1.32
744 51.629999999999995 36.199999999999996 10.879999999999997 1.3499999999999999
768 51.59 36.22 10.87 1.3800000000000001
792 51.56 36.24 10.85 1.4100000000000001
816 51.519999999999996 36.26 10.82 1.4600000000000002
840 51.459999999999994 36.31 10.79 1.5000000000000002
864 51.43000000000001 36.34 10.75 1.5400000000000003
888 51.349999999999994 36.41 10.69 1.6100000000000003
912 51.32 36.41 10.64 1.6900000000000006
936 51.279999999999994 36.44 10.61 1.7300000000000002
960 51.239999999999995 36.42 10.58 1.82
984 51.129999999999995 36.52 10.56 1.8499999999999999
1008 51.04 36.6 10.53 1.8900000000000001
1032 51.019999999999996 36.6 10.53 1.91
1056 51.0 36.6 10.52 1.94
1080 50.99 36.6 10.500000000000002 1.9700000000000002
1104 50.980000000000004 36.55 10.540000000000001 1.9900000000000002
1128 50.92000000000001 36.6 10.549999999999999 1.9900000000000002
1152 50.81 36.67999999999999 10.549999999999999 2.0200000000000005
1176 50.63999999999999 36.809999999999995 10.569999999999999 2.0399999999999996
1200 50.629999999999995 36.809999999999995 10.52 2.0999999999999996
1224 50.61 36.77 10.53 2.15
1248 50.51 36.84 10.53 2.1799999999999997
1272 50.48999999999999 36.86000000000001 10.52 2.1899999999999995
