Day(100.0%OfPopulation) percentHealthyAverage percentInfectedAverage percentDiseasedAverage percentDeadAverage
20016 39.370000000000005 39.75 5.470000000000001 15.589999999999998
20040 39.370000000000005 39.75 5.470000000000001 15.589999999999998
20064 39.370000000000005 39.75 5.46 15.599999999999998
20088 39.370000000000005 39.75 5.46 15.599999999999998
20112 39.370000000000005 39.75 5.46 15.599999999999998
20136 39.370000000000005 39.75 5.46 15.599999999999998
20160 39.370000000000005 39.75 5.450000000000001 15.61
20184 39.370000000000005 39.75 5.420000000000001 15.64
20208 39.370000000000005 39.75 5.41 15.65
20232 39.349999999999994 39.75 5.38 15.699999999999998
20256 39.349999999999994 39.75 5.38 15.699999999999998
20280 39.349999999999994 39.75 5.38 15.699999999999998
20304 39.349999999999994 39.75 5.37 15.709999999999996
20328 39.349999999999994 39.75 5.37 15.709999999999996
20352 39.349999999999994 39.75 5.36 15.719999999999997
20376 39.349999999999994 39.75 5.3500000000000005 15.729999999999997
20400 39.349999999999994 39.75 5.3500000000000005 15.729999999999997
20424 39.349999999999994 39.75 5.33 15.75
20448 39.349999999999994 39.75 5.32 15.76
20472 39.349999999999994 39.75 5.32 15.76
20496 39.349999999999994 39.75 5.32 15.76
20520 39.349999999999994 39.75 5.3100000000000005 15.770000000000001
20544 39.349999999999994 39.75 5.29 15.79
20568 39.349999999999994 39.75 5.29 15.79
20592 39.349999999999994 39.75 5.29 15.79
20616 39.349999999999994 39.75 5.26 15.82
20640 39.349999999999994 39.75 5.26 15.82
20664 39.34 39.75 5.2299999999999995 15.860000000000001
20688 39.34 39.75 5.220000000000001 15.870000000000001
20712 39.34 39.75 5.220000000000001 15.870000000000001
20736 39.34 39.75 5.220000000000001 15.870000000000001
20760 39.34 39.75 5.220000000000001 15.870000000000001
20784 39.34 39.75 5.2 15.89
20808 39.34 39.75 5.19 15.9
20832 39.34 39.75 5.18 15.910000000000002
20856 39.34 39.75 5.18 15.910000000000002
20880 39.34 39.75 5.18 15.910000000000002
20904 39.33 39.75 5.17 15.93
20928 39.33 39.75 5.17 15.93
20952 39.33 39.75 5.17 15.93
20976 39.33 39.75 5.17 15.93
21000 39.33 39.75 5.17 15.93
21024 39.33 39.75 5.17 15.93
21048 39.31999999999999 39.75 5.15 15.960000000000003
21072 39.31999999999999 39.75 5.13 15.98
21096 39.31999999999999 39.75 5.11 16.0
21120 39.30999999999999 39.75 5.06 16.060000000000002
21144 39.30999999999999 39.75 5.050000000000001 16.07
21168 39.30999999999999 39.74 5.06 16.07
21192 39.30999999999999 39.74 5.050000000000001 16.08
21216 39.30999999999999 39.74 5.04 16.09
21240 39.30999999999999 39.74 5.04 16.09
21264 39.3 39.74 5.04 16.1
21288 39.3 39.74 5.029999999999999 16.11
21312 39.3 39.74 5.0 16.14
21336 39.3 39.74 5.0 16.14
21360 39.3 39.74 4.9799999999999995 16.16
21384 39.3 39.74 4.97 16.17
21408 39.3 39.74 4.97 16.17
21432 39.3 39.74 4.97 16.17
21456 39.28999999999999 39.74 4.959999999999999 16.189999999999998
21480 39.28999999999999 39.74 4.959999999999999 16.189999999999998
21504 39.28999999999999 39.74 4.949999999999999 16.2
21528 39.269999999999996 39.76 4.9399999999999995 16.21
21552 39.269999999999996 39.76 4.919999999999999 16.23
21576 39.269999999999996 39.76 4.919999999999999 16.23
21600 39.269999999999996 39.76 4.919999999999999 16.23
21624 39.269999999999996 39.76 4.909999999999999 16.240000000000002
21648 39.269999999999996 39.76 4.8999999999999995 16.25
21672 39.26 39.769999999999996 4.8999999999999995 16.25
21696 39.24999999999999 39.769999999999996 4.8999999999999995 16.26
21720 39.24999999999999 39.769999999999996 4.8999999999999995 16.26
21744 39.24999999999999 39.769999999999996 4.88 16.28
21768 39.24999999999999 39.769999999999996 4.85 16.310000000000002
21792 39.24999999999999 39.769999999999996 4.839999999999999 16.32
21816 39.24999999999999 39.769999999999996 4.829999999999999 16.33
21840 39.239999999999995 39.769999999999996 4.809999999999999 16.360000000000003
21864 39.22999999999999 39.769999999999996 4.809999999999999 16.37
21888 39.22999999999999 39.769999999999996 4.809999999999999 16.37
21912 39.22999999999999 39.769999999999996 4.789999999999999 16.39
21936 39.22999999999999 39.769999999999996 4.759999999999999 16.419999999999998
21960 39.22999999999999 39.769999999999996 4.719999999999999 16.46
21984 39.22999999999999 39.769999999999996 4.709999999999999 16.47
22008 39.22999999999999 39.769999999999996 4.689999999999999 16.49
22032 39.22999999999999 39.769999999999996 4.68 16.499999999999996
22056 39.22 39.76 4.68 16.52
22080 39.22 39.76 4.6499999999999995 16.549999999999997
22104 39.22 39.76 4.629999999999999 16.57
22128 39.22 39.76 4.6099999999999985 16.59
22152 39.22 39.76 4.6 16.599999999999998
22176 39.22 39.75 4.589999999999999 16.619999999999997
22200 39.22 39.75 4.569999999999999 16.639999999999997
22224 39.22 39.75 4.539999999999999 16.669999999999995
22248 39.21 39.75 4.529999999999999 16.689999999999998
22272 39.21 39.75 4.519999999999999 16.7
22296 39.21 39.75 4.4799999999999995 16.74
22320 39.21 39.75 4.4799999999999995 16.74
22344 39.21 39.75 4.45 16.77
22368 39.21 39.75 4.4399999999999995 16.78
22392 39.21 39.75 4.42 16.799999999999997
22416 39.21 39.75 4.39 16.830000000000002
22440 39.21 39.75 4.379999999999999 16.840000000000003
22464 39.21 39.75 4.369999999999999 16.85
22488 39.21 39.75 4.369999999999999 16.85
22512 39.21 39.75 4.369999999999999 16.85
22536 39.21 39.75 4.369999999999999 16.85
22560 39.21 39.75 4.369999999999999 16.85
22584 39.21 39.75 4.35 16.87
22608 39.2 39.75 4.329999999999999 16.9
22632 39.19 39.75 4.319999999999999 16.919999999999998
22656 39.18000000000001 39.75 4.31 16.94
22680 39.17 39.760000000000005 4.289999999999999 16.96
22704 39.17 39.760000000000005 4.279999999999999 16.97
22728 39.17 39.760000000000005 4.279999999999999 16.97
22752 39.17 39.760000000000005 4.279999999999999 16.97
22776 39.17 39.760000000000005 4.259999999999999 16.99
22800 39.17 39.760000000000005 4.229999999999999 17.019999999999996
22824 39.17 39.760000000000005 4.199999999999999 17.049999999999997
22848 39.17 39.760000000000005 4.179999999999999 17.07
22872 39.17 39.760000000000005 4.179999999999999 17.07
22896 39.17 39.760000000000005 4.15 17.099999999999998
22920 39.17 39.760000000000005 4.130000000000001 17.119999999999997
22944 39.17 39.760000000000005 4.130000000000001 17.119999999999997
22968 39.160000000000004 39.760000000000005 4.130000000000001 17.13
22992 39.160000000000004 39.760000000000005 4.130000000000001 17.13
23016 39.160000000000004 39.760000000000005 4.130000000000001 17.13
23040 39.160000000000004 39.760000000000005 4.12 17.14
23064 39.15 39.760000000000005 4.1000000000000005 17.169999999999998
23088 39.15 39.760000000000005 4.08 17.19
23112 39.15 39.760000000000005 4.07 17.2
23136 39.15 39.760000000000005 4.07 17.2
23160 39.14 39.77 4.0600000000000005 17.21
23184 39.14 39.77 4.0200000000000005 17.25
23208 39.14 39.77 4.010000000000001 17.26
23232 39.14 39.77 3.9900000000000007 17.279999999999998
23256 39.12 39.77 3.980000000000001 17.31
23280 39.10999999999999 39.78 3.980000000000001 17.31
23304 39.09999999999999 39.78 3.9500000000000006 17.349999999999998
23328 39.089999999999996 39.78 3.9400000000000004 17.37
23352 39.089999999999996 39.78 3.9400000000000004 17.37
23376 39.07999999999999 39.78 3.930000000000001 17.39
23400 39.07999999999999 39.78 3.930000000000001 17.39
23424 39.07999999999999 39.78 3.930000000000001 17.39
23448 39.07999999999999 39.77 3.930000000000001 17.4
23472 39.07 39.77 3.930000000000001 17.41
23496 39.059999999999995 39.77 3.9200000000000004 17.43
23520 39.059999999999995 39.77 3.8900000000000006 17.460000000000004
23544 39.059999999999995 39.77 3.8900000000000006 17.460000000000004
23568 39.059999999999995 39.77 3.880000000000001 17.470000000000002
23592 39.059999999999995 39.77 3.8600000000000008 17.49
23616 39.059999999999995 39.77 3.8500000000000005 17.5
23640 39.059999999999995 39.77 3.830000000000001 17.519999999999996
23664 39.059999999999995 39.77 3.810000000000001 17.539999999999996
23688 39.059999999999995 39.77 3.8000000000000007 17.549999999999997
23712 39.059999999999995 39.77 3.7800000000000007 17.569999999999997
23736 39.04 39.77 3.7800000000000007 17.589999999999996
23760 39.04 39.77 3.7800000000000007 17.589999999999996
23784 39.04 39.77 3.7700000000000005 17.599999999999998
23808 39.04 39.77 3.7600000000000007 17.61
23832 39.03 39.77 3.74 17.639999999999997
23856 39.02 39.78 3.74 17.639999999999997
23880 39.02 39.78 3.730000000000001 17.65
23904 39.02 39.78 3.72 17.659999999999997
23928 39.01 39.78 3.710000000000001 17.68
23952 39.01 39.78 3.710000000000001 17.68
23976 39.01 39.78 3.6900000000000004 17.7
24000 39.0 39.78 3.6800000000000006 17.720000000000002
24024 39.0 39.78 3.6800000000000006 17.720000000000002
24048 39.0 39.78 3.6800000000000006 17.720000000000002
24072 39.0 39.78 3.6700000000000004 17.73
24096 39.0 39.78 3.630000000000001 17.770000000000003
24120 39.0 39.78 3.62 17.78
24144 39.0 39.78 3.62 17.78
24168 39.0 39.78 3.6100000000000008 17.79
24192 39.0 39.78 3.5900000000000003 17.81
24216 39.0 39.78 3.5800000000000005 17.82
24240 39.0 39.78 3.5800000000000005 17.82
24264 39.0 39.78 3.5500000000000003 17.849999999999998
24288 39.0 39.78 3.54 17.86
24312 38.99 39.78 3.54 17.87
24336 38.99 39.78 3.54 17.87
24360 38.99 39.78 3.52 17.89
24384 38.99 39.78 3.49 17.919999999999998
24408 38.980000000000004 39.78 3.47 17.95
24432 38.980000000000004 39.78 3.4600000000000004 17.96
24456 38.980000000000004 39.78 3.4300000000000006 17.990000000000002
24480 38.980000000000004 39.78 3.4300000000000006 17.990000000000002
24504 38.980000000000004 39.78 3.39 18.03
24528 38.980000000000004 39.78 3.3600000000000003 18.06
24552 38.980000000000004 39.78 3.3600000000000003 18.06
24576 38.980000000000004 39.78 3.3600000000000003 18.06
24600 38.980000000000004 39.78 3.34 18.08
24624 38.980000000000004 39.78 3.3300000000000005 18.089999999999996
24648 38.980000000000004 39.77 3.34 18.089999999999996
24672 38.97 39.77 3.3300000000000005 18.11
24696 38.96 39.78 3.3300000000000005 18.11
24720 38.96 39.78 3.32 18.119999999999997
24744 38.96 39.78 3.32 18.119999999999997
24768 38.96 39.78 3.29 18.15
24792 38.96 39.78 3.2800000000000002 18.16
24816 38.96 39.78 3.2800000000000002 18.16
24840 38.96 39.78 3.27 18.17
24864 38.96 39.78 3.2600000000000002 18.18
24888 38.95000000000001 39.78 3.2399999999999998 18.21
24912 38.95000000000001 39.78 3.2300000000000004 18.22
24936 38.95000000000001 39.78 3.2199999999999998 18.23
24960 38.95000000000001 39.78 3.2199999999999998 18.23
24984 38.95000000000001 39.78 3.19 18.259999999999998
25008 38.95000000000001 39.78 3.18 18.269999999999996
25032 38.95000000000001 39.78 3.16 18.29
25056 38.95000000000001 39.78 3.15 18.3
25080 38.95000000000001 39.78 3.1399999999999997 18.310000000000002
25104 38.95000000000001 39.78 3.1399999999999997 18.310000000000002
25128 38.95000000000001 39.78 3.1300000000000003 18.320000000000004
25152 38.95000000000001 39.78 3.1199999999999997 18.330000000000002
25176 38.95000000000001 39.78 3.09 18.360000000000003
25200 38.940000000000005 39.78 3.07 18.39
25224 38.940000000000005 39.78 3.06 18.4
25248 38.940000000000005 39.78 3.06 18.4
25272 38.940000000000005 39.78 3.04 18.42
25296 38.940000000000005 39.78 3.01 18.450000000000003
25320 38.940000000000005 39.78 3.01 18.450000000000003
25344 38.940000000000005 39.78 2.9899999999999998 18.470000000000002
25368 38.940000000000005 39.78 2.9899999999999998 18.470000000000002
25392 38.940000000000005 39.78 2.9699999999999998 18.490000000000002
25416 38.93000000000001 39.78 2.9499999999999997 18.519999999999996
25440 38.92 39.78 2.9499999999999997 18.529999999999998
25464 38.92 39.78 2.94 18.54
25488 38.92 39.78 2.9199999999999995 18.56
25512 38.92 39.78 2.9099999999999997 18.57
25536 38.91 39.78 2.8899999999999997 18.6
25560 38.91 39.78 2.8699999999999997 18.62
25584 38.91 39.78 2.84 18.650000000000002
25608 38.9 39.78 2.84 18.66
25632 38.88999999999999 39.78 2.83 18.680000000000003
25656 38.88999999999999 39.78 2.8200000000000003 18.69
25680 38.879999999999995 39.78 2.7800000000000002 18.740000000000002
25704 38.879999999999995 39.78 2.7700000000000005 18.750000000000004
25728 38.87 39.790000000000006 2.74 18.78
25752 38.87 39.790000000000006 2.72 18.800000000000004
25776 38.87 39.790000000000006 2.7 18.82
25800 38.87 39.790000000000006 2.67 18.85
25824 38.87 39.790000000000006 2.66 18.860000000000003
25848 38.86 39.790000000000006 2.64 18.89
25872 38.86 39.790000000000006 2.63 18.9
25896 38.86 39.790000000000006 2.62 18.91
25920 38.86 39.790000000000006 2.6100000000000003 18.92
25944 38.86 39.790000000000006 2.6100000000000003 18.92
25968 38.86 39.790000000000006 2.59 18.94
25992 38.85 39.790000000000006 2.59 18.95
26016 38.85 39.790000000000006 2.59 18.95
26040 38.85 39.790000000000006 2.58 18.96
26064 38.85 39.790000000000006 2.5700000000000003 18.970000000000002
26088 38.84 39.790000000000006 2.56 18.990000000000002
26112 38.84 39.790000000000006 2.56 18.990000000000002
26136 38.84 39.790000000000006 2.5500000000000003 19.0
26160 38.84 39.790000000000006 2.5100000000000002 19.040000000000003
26184 38.830000000000005 39.790000000000006 2.5100000000000002 19.050000000000004
26208 38.830000000000005 39.790000000000006 2.5 19.060000000000002
26232 38.830000000000005 39.790000000000006 2.4799999999999995 19.080000000000002
26256 38.830000000000005 39.790000000000006 2.4499999999999997 19.11
26280 38.830000000000005 39.790000000000006 2.44 19.119999999999997
26304 38.830000000000005 39.790000000000006 2.4099999999999997 19.15
26328 38.82000000000001 39.790000000000006 2.3899999999999997 19.18
26352 38.82000000000001 39.790000000000006 2.3899999999999997 19.18
26376 38.82000000000001 39.790000000000006 2.3899999999999997 19.18
26400 38.82000000000001 39.790000000000006 2.3899999999999997 19.18
26424 38.82000000000001 39.78 2.4 19.18
26448 38.82000000000001 39.78 2.4 19.18
26472 38.82000000000001 39.78 2.4 19.18
26496 38.82000000000001 39.78 2.3899999999999997 19.19
26520 38.82000000000001 39.78 2.3899999999999997 19.19
26544 38.82000000000001 39.78 2.3899999999999997 19.19
26568 38.82000000000001 39.78 2.3899999999999997 19.19
26592 38.82000000000001 39.78 2.3899999999999997 19.19
26616 38.82000000000001 39.78 2.38 19.2
26640 38.82000000000001 39.77 2.37 19.22
26664 38.82000000000001 39.77 2.37 19.22
26688 38.82000000000001 39.77 2.37 19.22
26712 38.82000000000001 39.77 2.36 19.229999999999997
26736 38.82000000000001 39.77 2.36 19.229999999999997
26760 38.82000000000001 39.77 2.35 19.24
26784 38.82000000000001 39.77 2.34 19.249999999999996
26808 38.82000000000001 39.77 2.3299999999999996 19.259999999999998
26832 38.82000000000001 39.77 2.3299999999999996 19.259999999999998
26856 38.82000000000001 39.77 2.3299999999999996 19.259999999999998
26880 38.81 39.77 2.32 19.28
26904 38.81 39.77 2.3 19.3
26928 38.81 39.77 2.3 19.3
26952 38.81 39.77 2.2899999999999996 19.31
26976 38.800000000000004 39.77 2.2800000000000002 19.33
27000 38.800000000000004 39.77 2.27 19.34
27024 38.800000000000004 39.77 2.25 19.36
27048 38.800000000000004 39.77 2.2399999999999998 19.37
27072 38.800000000000004 39.77 2.2399999999999998 19.37
27096 38.800000000000004 39.77 2.23 19.38
27120 38.800000000000004 39.760000000000005 2.2399999999999998 19.38
27144 38.800000000000004 39.760000000000005 2.23 19.39
27168 38.800000000000004 39.760000000000005 2.23 19.39
27192 38.800000000000004 39.760000000000005 2.23 19.39
27216 38.79 39.760000000000005 2.23 19.400000000000002
27240 38.78 39.760000000000005 2.23 19.41
27264 38.78 39.760000000000005 2.23 19.41
27288 38.78 39.760000000000005 2.23 19.41
27312 38.77 39.760000000000005 2.22 19.43
27336 38.77 39.760000000000005 2.22 19.43
27360 38.77 39.760000000000005 2.21 19.439999999999998
27384 38.77 39.760000000000005 2.21 19.439999999999998
27408 38.77 39.760000000000005 2.1999999999999997 19.45
27432 38.760000000000005 39.760000000000005 2.1999999999999997 19.46
27456 38.760000000000005 39.760000000000005 2.1999999999999997 19.46
27480 38.760000000000005 39.760000000000005 2.18 19.48
27504 38.760000000000005 39.760000000000005 2.17 19.490000000000002
27528 38.760000000000005 39.760000000000005 2.17 19.490000000000002
27552 38.760000000000005 39.760000000000005 2.17 19.490000000000002
27576 38.760000000000005 39.760000000000005 2.16 19.5
27600 38.760000000000005 39.760000000000005 2.16 19.5
27624 38.760000000000005 39.760000000000005 2.15 19.509999999999998
27648 38.760000000000005 39.760000000000005 2.1399999999999997 19.52
27672 38.760000000000005 39.760000000000005 2.1399999999999997 19.52
27696 38.760000000000005 39.760000000000005 2.13 19.529999999999998
27720 38.75000000000001 39.77 2.11 19.549999999999997
27744 38.75000000000001 39.77 2.0999999999999996 19.56
27768 38.75000000000001 39.77 2.09 19.57
27792 38.74000000000001 39.77 2.09 19.580000000000002
27816 38.74000000000001 39.77 2.08 19.590000000000003
27840 38.74000000000001 39.77 2.07 19.6
27864 38.730000000000004 39.77 2.07 19.61
27888 38.730000000000004 39.77 2.07 19.61
27912 38.730000000000004 39.77 2.06 19.62
27936 38.730000000000004 39.77 2.06 19.62
27960 38.730000000000004 39.77 2.06 19.62
27984 38.730000000000004 39.77 2.06 19.62
28008 38.730000000000004 39.77 2.06 19.62
28032 38.730000000000004 39.77 2.06 19.62
28056 38.730000000000004 39.77 2.03 19.650000000000002
28080 38.72 39.77 2.03 19.660000000000004
28104 38.72 39.77 2.02 19.67
28128 38.72 39.77 2.02 19.67
28152 38.72 39.77 2.02 19.67
28176 38.72 39.77 2.02 19.67
28200 38.72 39.77 2.02 19.67
28224 38.72 39.77 2.02 19.67
28248 38.72 39.77 2.02 19.67
28272 38.72 39.77 2.02 19.67
28296 38.72 39.77 2.02 19.67
28320 38.72 39.77 2.01 19.68
28344 38.72 39.77 1.9999999999999998 19.69
28368 38.71000000000001 39.77 1.9999999999999998 19.7
28392 38.71000000000001 39.77 1.9899999999999998 19.71
28416 38.71000000000001 39.77 1.9799999999999998 19.72
28440 38.71000000000001 39.77 1.9799999999999998 19.72
28464 38.71000000000001 39.77 1.97 19.73
28488 38.71000000000001 39.77 1.96 19.740000000000002
28512 38.7 39.77 1.96 19.75
28536 38.69 39.77 1.9499999999999997 19.770000000000003
28560 38.68 39.77 1.9399999999999997 19.790000000000003
28584 38.669999999999995 39.77 1.9399999999999997 19.8
28608 38.669999999999995 39.77 1.9200000000000002 19.82
28632 38.669999999999995 39.77 1.9200000000000002 19.82
28656 38.66 39.77 1.9200000000000002 19.830000000000002
28680 38.66 39.77 1.9200000000000002 19.830000000000002
28704 38.66 39.77 1.9000000000000004 19.85
28728 38.66 39.77 1.8900000000000003 19.86
28752 38.66 39.77 1.8800000000000003 19.87
28776 38.66 39.77 1.86 19.89
28800 38.65 39.77 1.8500000000000003 19.91
28824 38.65 39.77 1.8400000000000003 19.919999999999998
28848 38.65 39.77 1.8400000000000003 19.919999999999998
28872 38.65 39.77 1.8300000000000003 19.929999999999996
28896 38.63999999999999 39.77 1.8300000000000003 19.939999999999998
28920 38.629999999999995 39.78 1.82 19.95
28944 38.629999999999995 39.78 1.81 19.959999999999997
28968 38.62 39.78 1.81 19.97
28992 38.62 39.78 1.81 19.97
29016 38.62 39.78 1.8000000000000003 19.98
29040 38.62 39.78 1.7900000000000003 19.99
29064 38.62 39.78 1.7800000000000002 20.0
29088 38.62 39.78 1.7800000000000002 20.0
29112 38.62 39.78 1.77 20.01
29136 38.62 39.78 1.77 20.01
29160 38.62 39.78 1.77 20.01
29184 38.62 39.78 1.76 20.02
29208 38.62 39.78 1.76 20.02
29232 38.62 39.78 1.76 20.02
29256 38.62 39.78 1.7500000000000002 20.029999999999998
29280 38.62 39.78 1.7400000000000002 20.04
29304 38.62 39.78 1.7400000000000002 20.04
29328 38.62 39.78 1.7400000000000002 20.04
29352 38.62 39.78 1.7300000000000002 20.049999999999997
29376 38.62 39.78 1.7300000000000002 20.049999999999997
29400 38.62 39.78 1.72 20.06
29424 38.62 39.78 1.72 20.06
29448 38.61 39.78 1.72 20.07
29472 38.61 39.78 1.71 20.080000000000002
29496 38.61 39.78 1.6900000000000002 20.1
29520 38.61 39.78 1.6900000000000002 20.1
29544 38.61 39.78 1.6900000000000002 20.1
29568 38.61 39.78 1.6800000000000002 20.11
29592 38.61 39.78 1.67 20.119999999999997
29616 38.61 39.78 1.67 20.119999999999997
29640 38.61 39.78 1.67 20.119999999999997
29664 38.61 39.78 1.67 20.119999999999997
29688 38.61 39.78 1.67 20.119999999999997
29712 38.61 39.78 1.67 20.119999999999997
29736 38.61 39.78 1.6500000000000001 20.139999999999997
29760 38.6 39.78 1.6500000000000001 20.150000000000002
29784 38.6 39.78 1.6500000000000001 20.150000000000002
29808 38.6 39.78 1.6500000000000001 20.150000000000002
29832 38.6 39.78 1.6300000000000001 20.170000000000005
29856 38.6 39.78 1.6300000000000001 20.170000000000005
29880 38.6 39.78 1.6300000000000001 20.170000000000005
29904 38.6 39.78 1.6099999999999999 20.19
29928 38.6 39.78 1.6099999999999999 20.19
29952 38.6 39.78 1.6 20.200000000000003
29976 38.6 39.78 1.6 20.200000000000003

Day(10.0%OfPopulation) percentHealthyAverage percentInfectedAverage percentDiseasedAverage percentDeadAverage
0 0.0 0.0 0.0 0.0
24 55.7 34.7 11.300000000000002 0.0
48 53.49999999999999 36.49999999999999 11.600000000000001 0.1
72 51.7 38.099999999999994 11.800000000000002 0.1
96 50.90000000000001 38.9 11.800000000000002 0.1
120 50.499999999999986 39.2 11.900000000000002 0.1
144 49.39999999999999 40.099999999999994 12.100000000000003 0.1
168 48.5 40.800000000000004 12.300000000000002 0.1
192 48.2 41.1 12.300000000000002 0.1
216 48.1 41.1 12.4 0.1
240 47.599999999999994 41.5 12.500000000000004 0.1
264 47.599999999999994 41.5 12.500000000000004 0.1
288 47.10000000000001 42.00000000000001 12.500000000000004 0.1
312 47.00000000000001 42.00000000000001 12.6 0.1
336 46.9 42.1 12.6 0.1
360 46.699999999999996 42.29999999999999 12.500000000000004 0.2
384 46.699999999999996 42.29999999999999 12.500000000000004 0.2
408 46.699999999999996 42.29999999999999 12.400000000000002 0.3
432 46.699999999999996 42.199999999999996 12.400000000000002 0.4
456 46.5 42.400000000000006 12.400000000000002 0.4
480 46.5 42.400000000000006 12.300000000000002 0.5
504 46.400000000000006 42.50000000000001 12.300000000000002 0.5
528 46.400000000000006 42.50000000000001 12.000000000000002 0.8
552 46.20000000000001 42.6 12.000000000000002 0.9000000000000001
576 46.20000000000001 42.6 12.000000000000002 0.9000000000000001
600 46.0 42.6 12.000000000000002 1.0999999999999999
624 46.0 42.6 11.900000000000002 1.2
648 46.0 42.6 11.900000000000002 1.2
672 45.800000000000004 42.7 11.800000000000002 1.4000000000000001
696 45.800000000000004 42.7 11.800000000000002 1.4000000000000001
720 45.800000000000004 42.7 11.800000000000002 1.4000000000000001
744 45.800000000000004 42.7 11.700000000000003 1.5
768 45.800000000000004 42.7 11.700000000000003 1.5
792 45.800000000000004 42.7 11.500000000000002 1.6999999999999997
816 45.800000000000004 42.7 11.500000000000002 1.6999999999999997
840 45.7 42.800000000000004 11.500000000000002 1.6999999999999997
864 45.7 42.800000000000004 11.500000000000002 1.6999999999999997
888 45.7 42.800000000000004 11.400000000000002 1.7999999999999998
912 45.60000000000001 42.800000000000004 11.400000000000002 1.9
936 45.60000000000001 42.800000000000004 11.400000000000002 1.9
960 45.60000000000001 42.800000000000004 11.299999999999999 1.9999999999999998
984 45.60000000000001 42.800000000000004 11.299999999999999 1.9999999999999998
1008 45.50000000000001 42.9 11.200000000000001 2.0999999999999996
1032 45.50000000000001 42.9 11.200000000000001 2.0999999999999996
1056 45.50000000000001 42.9 11.100000000000001 2.1999999999999997
1080 45.50000000000001 42.9 11.100000000000001 2.1999999999999997
1104 45.50000000000001 42.9 11.100000000000001 2.1999999999999997
1128 45.50000000000001 42.9 11.000000000000002 2.3
1152 45.50000000000001 42.9 11.000000000000002 2.3
1176 45.50000000000001 42.9 10.8 2.5
1200 45.50000000000001 42.9 10.8 2.5
1224 45.400000000000006 42.9 10.900000000000002 2.5
1248 45.400000000000006 42.9 10.900000000000002 2.5
1272 45.400000000000006 42.9 10.900000000000002 2.5
1296 45.400000000000006 42.9 10.900000000000002 2.5
1320 45.400000000000006 42.9 10.8 2.6
1344 45.400000000000006 42.9 10.8 2.6
1368 45.3 43.0 10.8 2.6
1392 45.3 43.0 10.8 2.6
1416 45.3 43.0 10.8 2.6
1440 45.3 43.0 10.8 2.6
1464 45.3 43.0 10.8 2.6
1488 45.3 42.9 10.900000000000002 2.6
1512 45.3 42.9 10.8 2.6999999999999997
1536 45.099999999999994 43.099999999999994 10.8 2.6999999999999997
1560 45.099999999999994 43.099999999999994 10.8 2.6999999999999997
1584 45.099999999999994 42.999999999999986 10.900000000000002 2.6999999999999997
1608 45.099999999999994 42.999999999999986 10.900000000000002 2.6999999999999997
1632 45.099999999999994 42.89999999999999 10.999999999999998 2.6999999999999997
1656 45.099999999999994 42.89999999999999 10.999999999999998 2.6999999999999997
1680 45.099999999999994 42.8 11.100000000000001 2.6999999999999997
1704 45.099999999999994 42.8 10.999999999999998 2.8000000000000003
1728 45.099999999999994 42.8 10.999999999999998 2.8000000000000003
1752 45.099999999999994 42.8 10.999999999999998 2.8000000000000003
1776 45.099999999999994 42.8 10.999999999999998 2.8000000000000003
1800 45.00000000000001 42.9 10.999999999999998 2.8000000000000003
1824 45.00000000000001 42.9 10.899999999999999 2.9000000000000004
1848 44.9 43.00000000000001 10.899999999999999 2.9000000000000004
1872 44.9 43.00000000000001 10.899999999999999 2.9000000000000004
1896 44.9 43.00000000000001 10.899999999999999 2.9000000000000004
1920 44.9 43.00000000000001 10.8 3.0000000000000004
1944 44.9 43.00000000000001 10.600000000000001 3.2000000000000006
1968 44.9 43.00000000000001 10.600000000000001 3.2000000000000006
1992 44.9 43.00000000000001 10.4 3.400000000000001
2016 44.9 43.00000000000001 10.3 3.500000000000001
2040 44.9 43.00000000000001 10.200000000000001 3.600000000000001
2064 44.9 43.00000000000001 10.200000000000001 3.600000000000001
2088 44.9 42.9 10.3 3.600000000000001
2112 44.9 42.800000000000004 10.4 3.600000000000001
2136 44.699999999999996 42.9 10.500000000000002 3.600000000000001
2160 44.699999999999996 42.9 10.3 3.800000000000001
2184 44.699999999999996 42.9 10.3 3.800000000000001
2208 44.699999999999996 42.9 10.200000000000001 3.900000000000001
2232 44.699999999999996 42.800000000000004 10.3 3.900000000000001
2256 44.699999999999996 42.800000000000004 10.200000000000001 4.000000000000001
2280 44.699999999999996 42.800000000000004 10.200000000000001 4.000000000000001
2304 44.699999999999996 42.699999999999996 10.200000000000001 4.1000000000000005
2328 44.699999999999996 42.699999999999996 10.200000000000001 4.1000000000000005
2352 44.699999999999996 42.699999999999996 10.100000000000001 4.199999999999999
2376 44.6 42.800000000000004 10.100000000000001 4.199999999999999
2400 44.6 42.800000000000004 9.9 4.3999999999999995
2424 44.6 42.800000000000004 9.9 4.3999999999999995
2448 44.6 42.800000000000004 9.9 4.3999999999999995
2472 44.6 42.699999999999996 10.0 4.3999999999999995
2496 44.2 43.0 10.0 4.5
2520 44.2 42.9 10.100000000000001 4.5
2544 44.2 42.9 10.0 4.6
2568 44.2 42.9 10.0 4.6
2592 44.2 42.9 10.0 4.6
2616 44.2 42.9 10.0 4.6
2640 44.2 42.9 9.9 4.7
2664 44.2 42.9 9.8 4.8
2688 44.2 42.9 9.8 4.8
2712 44.2 42.9 9.700000000000001 4.8999999999999995
2736 44.1 42.9 9.5 5.2
