Day(6.4%TBDiseaseONLYPopulation) percentHealthyAverage percentInfectedAverage percentDiseasedAverage percentDeadAverage
24648 38.949999999999996 39.050000000000004 3.1900000000000004 18.990000000000002
24672 38.949999999999996 39.050000000000004 3.180000000000001 19.0
24696 38.949999999999996 39.050000000000004 3.180000000000001 19.0
24720 38.949999999999996 39.050000000000004 3.180000000000001 19.0
24744 38.949999999999996 39.050000000000004 3.180000000000001 19.0
24768 38.949999999999996 39.050000000000004 3.180000000000001 19.0
24792 38.949999999999996 39.050000000000004 3.180000000000001 19.0
24816 38.949999999999996 39.050000000000004 3.170000000000001 19.009999999999998
24840 38.949999999999996 39.050000000000004 3.150000000000001 19.03
24864 38.949999999999996 39.050000000000004 3.130000000000001 19.05
24888 38.949999999999996 39.050000000000004 3.1100000000000008 19.07
24912 38.949999999999996 39.050000000000004 3.0700000000000003 19.11
24936 38.949999999999996 39.050000000000004 3.0700000000000003 19.11
24960 38.949999999999996 39.04 3.0800000000000005 19.11
24984 38.949999999999996 39.04 3.0700000000000003 19.119999999999997
25008 38.949999999999996 39.04 3.0500000000000007 19.139999999999997
25032 38.949999999999996 39.04 3.0500000000000007 19.139999999999997
25056 38.949999999999996 39.04 3.0200000000000005 19.169999999999998
25080 38.940000000000005 39.04 3.0000000000000004 19.2
25104 38.940000000000005 39.04 2.99 19.21
25128 38.93 39.04 2.9800000000000004 19.229999999999997
25152 38.93 39.04 2.9700000000000006 19.24
25176 38.93 39.04 2.9700000000000006 19.24
25200 38.93 39.04 2.9600000000000004 19.249999999999996
25224 38.93 39.04 2.9600000000000004 19.249999999999996
25248 38.93 39.04 2.9500000000000006 19.259999999999998
25272 38.93 39.04 2.93 19.279999999999998
25296 38.93 39.04 2.9200000000000004 19.29
25320 38.93 39.04 2.9100000000000006 19.299999999999997
25344 38.93 39.04 2.9100000000000006 19.299999999999997
25368 38.93 39.04 2.9100000000000006 19.299999999999997
25392 38.92 39.04 2.89 19.33
25416 38.92 39.04 2.8800000000000003 19.34
25440 38.92 39.04 2.8800000000000003 19.34
25464 38.92 39.04 2.8800000000000003 19.34
25488 38.92 39.04 2.87 19.35
25512 38.92 39.04 2.87 19.35
25536 38.92 39.04 2.8600000000000003 19.36
25560 38.92 39.04 2.8500000000000005 19.37
25584 38.92 39.04 2.83 19.39
25608 38.92 39.04 2.83 19.39
25632 38.91 39.04 2.83 19.400000000000002
25656 38.91 39.04 2.83 19.400000000000002
25680 38.91 39.04 2.8200000000000003 19.41
25704 38.91 39.04 2.8100000000000005 19.419999999999998
25728 38.91 39.04 2.8100000000000005 19.419999999999998
25752 38.91 39.04 2.8000000000000003 19.429999999999996
25776 38.91 39.04 2.7800000000000002 19.45
25800 38.91 39.04 2.7700000000000005 19.46
25824 38.91 39.04 2.7600000000000002 19.470000000000002
25848 38.91 39.04 2.7600000000000002 19.470000000000002
25872 38.91 39.04 2.7500000000000004 19.480000000000004
25896 38.91 39.04 2.7500000000000004 19.480000000000004
25920 38.91 39.04 2.74 19.490000000000002
25944 38.91 39.04 2.73 19.5
25968 38.91 39.04 2.7100000000000004 19.52
25992 38.91 39.04 2.69 19.539999999999996
26016 38.91 39.04 2.69 19.539999999999996
26040 38.91 39.04 2.66 19.569999999999997
26064 38.91 39.04 2.6500000000000004 19.58
26088 38.91 39.04 2.6500000000000004 19.58
26112 38.91 39.04 2.64 19.59
26136 38.91 39.04 2.62 19.61
26160 38.9 39.04 2.62 19.619999999999997
26184 38.9 39.04 2.6100000000000003 19.63
26208 38.9 39.04 2.58 19.66
26232 38.9 39.04 2.56 19.68
26256 38.9 39.04 2.54 19.7
26280 38.89 39.04 2.54 19.71
26304 38.89 39.04 2.53 19.72
26328 38.89 39.04 2.52 19.73
26352 38.89 39.04 2.5100000000000002 19.740000000000002
26376 38.89 39.04 2.5100000000000002 19.740000000000002
26400 38.89 39.04 2.5100000000000002 19.740000000000002
26424 38.89 39.04 2.5 19.75
26448 38.89 39.04 2.5 19.75
26472 38.89 39.04 2.5 19.75
26496 38.879999999999995 39.04 2.5 19.759999999999998
26520 38.879999999999995 39.04 2.4799999999999995 19.779999999999998
26544 38.879999999999995 39.04 2.4799999999999995 19.779999999999998
26568 38.879999999999995 39.04 2.4699999999999998 19.79
26592 38.879999999999995 39.04 2.4699999999999998 19.79
26616 38.879999999999995 39.04 2.45 19.81
26640 38.879999999999995 39.04 2.45 19.81
26664 38.879999999999995 39.04 2.44 19.82
26688 38.87 39.04 2.4299999999999997 19.840000000000003
26712 38.87 39.04 2.42 19.85
26736 38.87 39.04 2.41 19.86
26760 38.87 39.04 2.41 19.86
26784 38.87 39.04 2.41 19.86
26808 38.87 39.04 2.41 19.86
26832 38.87 39.04 2.3899999999999997 19.88
26856 38.87 39.04 2.3899999999999997 19.88
26880 38.87 39.04 2.38 19.89
26904 38.87 39.04 2.38 19.89
26928 38.87 39.04 2.38 19.89
26952 38.87 39.04 2.38 19.89
26976 38.87 39.04 2.37 19.900000000000002
27000 38.87 39.03 2.36 19.919999999999998
27024 38.85999999999999 39.03 2.35 19.939999999999998
27048 38.85999999999999 39.03 2.34 19.950000000000003
27072 38.85999999999999 39.03 2.34 19.950000000000003
27096 38.85999999999999 39.03 2.34 19.950000000000003
27120 38.85999999999999 39.03 2.34 19.950000000000003
27144 38.85999999999999 39.03 2.34 19.950000000000003
27168 38.85999999999999 39.03 2.3 19.990000000000002
27192 38.85999999999999 39.03 2.3 19.990000000000002
27216 38.85999999999999 39.03 2.3 19.990000000000002
27240 38.85999999999999 39.03 2.2899999999999996 20.0
27264 38.85999999999999 39.03 2.2899999999999996 20.0
27288 38.85999999999999 39.03 2.28 20.01
27312 38.85999999999999 39.03 2.28 20.01
27336 38.85999999999999 39.03 2.28 20.01
27360 38.849999999999994 39.03 2.28 20.02
27384 38.849999999999994 39.03 2.28 20.02
27408 38.849999999999994 39.03 2.28 20.02
27432 38.849999999999994 39.03 2.28 20.02
27456 38.849999999999994 39.03 2.2399999999999998 20.06
27480 38.849999999999994 39.03 2.2399999999999998 20.06
27504 38.839999999999996 39.03 2.2299999999999995 20.080000000000002
27528 38.839999999999996 39.03 2.2199999999999998 20.09
27552 38.839999999999996 39.03 2.2199999999999998 20.09
27576 38.83 39.03 2.1999999999999997 20.119999999999997
27600 38.83 39.03 2.1999999999999997 20.119999999999997
27624 38.83 39.03 2.1999999999999997 20.119999999999997
27648 38.83 39.03 2.17 20.150000000000002
27672 38.83 39.03 2.17 20.150000000000002
27696 38.82 39.03 2.1599999999999997 20.169999999999998
27720 38.82 39.03 2.1599999999999997 20.169999999999998
27744 38.82 39.03 2.1599999999999997 20.169999999999998
27768 38.82 39.03 2.1599999999999997 20.169999999999998
27792 38.82 39.03 2.1599999999999997 20.169999999999998
27816 38.82 39.03 2.1399999999999997 20.19
27840 38.82 39.03 2.1299999999999994 20.200000000000003
27864 38.82 39.03 2.1199999999999997 20.210000000000004
27888 38.82 39.03 2.11 20.220000000000002
27912 38.82 39.03 2.11 20.220000000000002
27936 38.82 39.03 2.0999999999999996 20.23
27960 38.82 39.03 2.0799999999999996 20.25
27984 38.82 39.03 2.0699999999999994 20.259999999999998
28008 38.82 39.03 2.0699999999999994 20.259999999999998
28032 38.82 39.03 2.0599999999999996 20.270000000000003
28056 38.82 39.03 2.0599999999999996 20.270000000000003
28080 38.82 39.03 2.0599999999999996 20.270000000000003
28104 38.81 39.03 2.05 20.29
28128 38.81 39.03 2.0399999999999996 20.3
28152 38.81 39.03 2.03 20.31
28176 38.81 39.03 2.01 20.33
28200 38.81 39.03 2.01 20.33
28224 38.800000000000004 39.04 2.01 20.33
28248 38.800000000000004 39.04 2.01 20.33
28272 38.79 39.04 2.01 20.339999999999996
28296 38.79 39.04 1.9899999999999998 20.36
28320 38.79 39.04 1.9799999999999998 20.369999999999997
28344 38.79 39.04 1.9799999999999998 20.369999999999997
28368 38.79 39.04 1.9799999999999998 20.369999999999997
28392 38.79 39.04 1.97 20.38
28416 38.79 39.04 1.96 20.389999999999997
28440 38.78 39.04 1.96 20.399999999999995
28464 38.78 39.04 1.9499999999999997 20.41
28488 38.78 39.04 1.9399999999999997 20.419999999999998
28512 38.78 39.04 1.9299999999999997 20.43
28536 38.77 39.04 1.92 20.45
28560 38.77 39.04 1.92 20.45
28584 38.77 39.04 1.91 20.459999999999997
28608 38.77 39.04 1.91 20.459999999999997
28632 38.77 39.04 1.91 20.459999999999997
28656 38.77 39.04 1.8999999999999997 20.470000000000002
28680 38.77 39.04 1.8999999999999997 20.470000000000002
28704 38.77 39.04 1.8999999999999997 20.470000000000002
28728 38.77 39.04 1.8899999999999997 20.48
28752 38.77 39.04 1.8899999999999997 20.48
28776 38.77 39.04 1.8899999999999997 20.48
28800 38.77 39.04 1.8499999999999996 20.52
28824 38.77 39.04 1.8499999999999996 20.52
28848 38.77 39.04 1.8499999999999996 20.52
28872 38.77 39.04 1.8399999999999999 20.529999999999998
28896 38.77 39.04 1.8399999999999999 20.529999999999998
28920 38.77 39.04 1.8399999999999999 20.529999999999998
28944 38.77 39.04 1.8399999999999999 20.529999999999998
28968 38.76 39.03 1.8499999999999999 20.539999999999996
28992 38.76 39.03 1.8499999999999999 20.539999999999996
29016 38.76 39.03 1.8399999999999999 20.55
29040 38.76 39.03 1.83 20.560000000000002
29064 38.76 39.03 1.83 20.560000000000002
29088 38.76 39.03 1.82 20.57
29112 38.76 39.03 1.82 20.57
29136 38.76 39.03 1.82 20.57
29160 38.76 39.03 1.82 20.57
29184 38.76 39.03 1.82 20.57
29208 38.76 39.03 1.8099999999999998 20.580000000000005
29232 38.76 39.03 1.8099999999999998 20.580000000000005
29256 38.76 39.03 1.8099999999999998 20.580000000000005
29280 38.76 39.03 1.7999999999999998 20.590000000000003
29304 38.76 39.03 1.7999999999999998 20.590000000000003
29328 38.76 39.03 1.78 20.610000000000003
29352 38.76 39.03 1.78 20.610000000000003
29376 38.76 39.03 1.77 20.62
29400 38.76 39.03 1.77 20.62
29424 38.76 39.03 1.77 20.62
29448 38.76 39.03 1.7599999999999998 20.630000000000003
29472 38.76 39.03 1.7599999999999998 20.630000000000003
29496 38.76 39.03 1.7499999999999998 20.64
29520 38.76 39.03 1.7399999999999998 20.650000000000006
29544 38.76 39.03 1.7399999999999998 20.650000000000006
29568 38.76 39.03 1.7399999999999998 20.650000000000006
29592 38.76 39.03 1.7399999999999998 20.650000000000006
29616 38.75000000000001 39.03 1.73 20.67
29640 38.75000000000001 39.03 1.73 20.67
29664 38.75000000000001 39.03 1.73 20.67
29688 38.75000000000001 39.03 1.7099999999999997 20.69
29712 38.75000000000001 39.03 1.7099999999999997 20.69
29736 38.75000000000001 39.03 1.7099999999999997 20.69
29760 38.75000000000001 39.03 1.7099999999999997 20.69
29784 38.74 39.03 1.7099999999999997 20.700000000000003
29808 38.73 39.03 1.6999999999999997 20.72
29832 38.73 39.03 1.6999999999999997 20.72
29856 38.73 39.03 1.6999999999999997 20.72
29880 38.73 39.03 1.6999999999999997 20.72
29904 38.73 39.03 1.69 20.729999999999997
29928 38.73 39.03 1.6599999999999997 20.76
29952 38.73 39.03 1.6499999999999997 20.77
29976 38.73 39.03 1.6499999999999997 20.77

Day(1.0%TBDiseaseONLYPopulation) percentHealthyAverage percentInfectedAverage percentDiseasedAverage percentDeadAverage
0 0.0 0.0 0.0 0.0
24 61.91 32.67999999999999 5.500000000000001 0.01
48 61.029999999999994 33.419999999999995 5.609999999999999 0.04
72 60.51 33.879999999999995 5.6499999999999995 0.060000000000000005
96 60.05999999999998 34.27 5.6899999999999995 0.08
120 59.55999999999999 34.69 5.74 0.11000000000000003
144 58.819999999999986 35.300000000000004 5.85 0.13
168 57.919999999999995 36.08 5.939999999999999 0.16
192 57.769999999999996 36.21 5.93 0.19000000000000003
216 57.589999999999996 36.31999999999999 5.960000000000001 0.22999999999999998
240 57.400000000000006 36.47 5.97 0.26
264 57.21000000000001 36.6 5.989999999999999 0.3
288 56.98000000000001 36.77 6.03 0.32
312 56.85 36.879999999999995 5.989999999999999 0.38000000000000006
336 56.58999999999998 37.1 6.01 0.4000000000000001
360 56.41 37.23 6.03 0.43
384 56.26 37.36000000000001 5.959999999999999 0.52
408 56.19 37.39 5.979999999999999 0.54
432 56.089999999999996 37.44 6.020000000000001 0.5499999999999999
456 55.93999999999999 37.56 6.000000000000001 0.6
480 55.84 37.66 5.939999999999999 0.66
504 55.61999999999999 37.84 5.949999999999999 0.6900000000000001
528 55.51999999999999 37.88999999999999 5.960000000000001 0.7300000000000001
552 55.510000000000005 37.839999999999996 5.989999999999999 0.76
576 55.46 37.86999999999999 5.979999999999999 0.79
600 55.36000000000001 37.940000000000005 6.000000000000001 0.8
624 55.32999999999999 37.96000000000001 5.989999999999999 0.8199999999999998
648 55.28000000000001 38.00000000000001 5.97 0.8499999999999999
672 55.18000000000001 38.1 5.940000000000001 0.8799999999999999
696 55.14 38.13000000000001 5.91 0.9199999999999998
720 55.120000000000005 38.14 5.89 0.9499999999999998
744 55.09 38.16 5.86 0.9899999999999999
768 55.09 38.14 5.840000000000001 1.03
792 55.059999999999995 38.17 5.820000000000001 1.0499999999999998
816 54.99000000000001 38.19 5.85 1.0699999999999998
840 54.900000000000006 38.269999999999996 5.85 1.08
864 54.83 38.3 5.85 1.1199999999999999
888 54.79999999999999 38.32000000000001 5.77 1.21
912 54.78000000000001 38.32000000000001 5.75 1.25
936 54.77000000000001 38.32 5.75 1.26
960 54.77000000000001 38.31 5.720000000000001 1.3
984 54.690000000000005 38.34000000000001 5.700000000000001 1.37
1008 54.66000000000001 38.36000000000001 5.66 1.42
1032 54.66000000000001 38.35000000000001 5.6000000000000005 1.49
1056 54.64000000000001 38.36000000000001 5.589999999999999 1.5099999999999998
1080 54.63000000000001 38.370000000000005 5.58 1.52
1104 54.620000000000005 38.38 5.5600000000000005 1.54
1128 54.580000000000005 38.4 5.540000000000001 1.58
1152 54.56000000000001 38.42 5.540000000000001 1.58
1176 54.54 38.43 5.500000000000001 1.63
1200 54.52999999999999 38.43 5.489999999999999 1.6499999999999997
1224 54.52999999999999 38.38 5.529999999999999 1.6599999999999997
1248 54.52 38.37 5.5200000000000005 1.69
1272 54.449999999999996 38.4 5.540000000000001 1.7099999999999997
1296 54.449999999999996 38.38999999999999 5.5200000000000005 1.7399999999999998
1320 54.370000000000005 38.449999999999996 5.529999999999999 1.7499999999999998
1344 54.32999999999999 38.459999999999994 5.529999999999999 1.78
1368 54.279999999999994 38.45 5.569999999999999 1.7999999999999998
1392 54.26 38.46000000000001 5.540000000000001 1.8399999999999999
1416 54.26 38.45 5.469999999999999 1.92
1440 54.25 38.440000000000005 5.43 1.9799999999999995
1464 54.25 38.42 5.409999999999999 2.0199999999999996
1488 54.18000000000001 38.47 5.419999999999999 2.0299999999999994
1512 54.14000000000001 38.49 5.409999999999999 2.0599999999999996
1536 54.14000000000001 38.470000000000006 5.409999999999999 2.0799999999999996
1560 54.110000000000014 38.49999999999999 5.359999999999999 2.1299999999999994
1584 54.09 38.51 5.339999999999999 2.1599999999999997
1608 54.06999999999999 38.52 5.329999999999999 2.1799999999999997
1632 54.06999999999999 38.46999999999999 5.31 2.25
1656 54.02 38.5 5.28 2.3
1680 53.959999999999994 38.550000000000004 5.2299999999999995 2.36
1704 53.910000000000004 38.59 5.2 2.4
1728 53.910000000000004 38.57 5.2 2.42
1752 53.879999999999995 38.59 5.18 2.45
1776 53.870000000000005 38.57000000000001 5.140000000000001 2.52
1800 53.870000000000005 38.550000000000004 5.109999999999999 2.5700000000000003
1824 53.870000000000005 38.54 5.1000000000000005 2.59
1848 53.86 38.54 5.08 2.62
1872 53.849999999999994 38.519999999999996 5.08 2.6500000000000004
1896 53.839999999999996 38.519999999999996 5.06 2.68
1920 53.839999999999996 38.519999999999996 5.0200000000000005 2.72
1944 53.83 38.529999999999994 4.97 2.7700000000000005
1968 53.83 38.529999999999994 4.949999999999999 2.79
1992 53.83 38.529999999999994 4.9399999999999995 2.8000000000000003
2016 53.82 38.519999999999996 4.889999999999999 2.87
2040 53.82 38.48999999999999 4.8999999999999995 2.89
2064 53.81000000000002 38.48 4.909999999999999 2.9000000000000004
2088 53.79000000000001 38.48 4.85 2.9800000000000004
2112 53.760000000000005 38.49 4.8 3.0500000000000007
2136 53.710000000000015 38.52 4.789999999999999 3.0800000000000005
2160 53.67000000000001 38.53 4.779999999999999 3.1200000000000006
2184 53.64000000000001 38.52 4.77 3.169999999999999
2208 53.63 38.53 4.749999999999999 3.19
2232 53.620000000000005 38.54 4.689999999999999 3.2499999999999996
2256 53.61 38.53000000000001 4.669999999999999 3.29
2280 53.61 38.53000000000001 4.6 3.36
2304 53.61 38.52 4.559999999999999 3.4099999999999997
2328 53.61 38.52 4.539999999999999 3.4299999999999997
2352 53.53 38.580000000000005 4.559999999999999 3.4299999999999997
2376 53.53 38.57000000000001 4.549999999999999 3.4499999999999997
2400 53.48 38.56 4.589999999999999 3.4699999999999993
2424 53.42 38.6 4.559999999999999 3.5199999999999996
2448 53.400000000000006 38.59 4.539999999999999 3.5699999999999994
2472 53.400000000000006 38.56999999999999 4.509999999999999 3.6199999999999997
2496 53.400000000000006 38.56999999999999 4.429999999999999 3.6999999999999993
2520 53.36 38.58999999999999 4.439999999999999 3.7099999999999995
2544 53.36 38.58999999999999 4.39 3.7599999999999993
2568 53.349999999999994 38.57999999999999 4.3999999999999995 3.7699999999999996
2592 53.33 38.599999999999994 4.359999999999999 3.8099999999999996
2616 53.300000000000004 38.6 4.3599999999999985 3.84
2640 53.290000000000006 38.589999999999996 4.34 3.8799999999999994
2664 53.28000000000001 38.589999999999996 4.279999999999999 3.9499999999999993
2688 53.14 38.69 4.289999999999999 3.9799999999999995
2712 53.14 38.62 4.289999999999999 4.05
2736 53.11 38.63999999999999 4.25 4.1
2760 53.06999999999999 38.66 4.25 4.12
2784 53.059999999999995 38.66 4.229999999999999 4.1499999999999995
2808 53.059999999999995 38.66 4.209999999999999 4.17
2832 53.059999999999995 38.66 4.1899999999999995 4.19
2856 52.96999999999999 38.71999999999999 4.1899999999999995 4.22
2880 52.96000000000001 38.72999999999999 4.169999999999999 4.239999999999999
2904 52.96000000000001 38.72999999999999 4.159999999999999 4.25
2928 52.92 38.75999999999999 4.139999999999999 4.279999999999999
2952 52.88999999999999 38.769999999999996 4.119999999999999 4.3199999999999985
2976 52.88999999999999 38.76 4.1 4.349999999999999
3000 52.88999999999999 38.75 4.069999999999999 4.389999999999999
3024 52.86000000000001 38.769999999999996 4.039999999999999 4.429999999999999
3048 52.86000000000001 38.76 3.9999999999999996 4.4799999999999995
3072 52.86000000000001 38.75 3.9999999999999996 4.489999999999998
3096 52.849999999999994 38.75999999999999 3.9299999999999993 4.559999999999999
3120 52.849999999999994 38.75999999999999 3.8599999999999994 4.629999999999999
3144 52.849999999999994 38.75 3.829999999999999 4.669999999999999
3168 52.82 38.74999999999999 3.8599999999999994 4.669999999999999
3192 52.790000000000006 38.76 3.8599999999999994 4.689999999999999
3216 52.790000000000006 38.730000000000004 3.849999999999999 4.7299999999999995
3240 52.790000000000006 38.72 3.829999999999999 4.759999999999999
3264 52.75000000000001 38.72 3.8400000000000003 4.789999999999999
3288 52.75000000000001 38.71000000000001 3.830000000000001 4.809999999999999
3312 52.75000000000001 38.69 3.830000000000001 4.829999999999999
3336 52.72 38.68000000000001 3.81 4.889999999999999
3360 52.629999999999995 38.760000000000005 3.8 4.909999999999999
3384 52.61 38.74 3.82 4.93
3408 52.57999999999999 38.74000000000001 3.7699999999999996 5.01
3432 52.54999999999998 38.760000000000005 3.729999999999999 5.06
3456 52.54999999999998 38.760000000000005 3.6999999999999993 5.09
3480 52.54999999999998 38.75000000000001 3.6699999999999995 5.13
3504 52.54 38.75 3.6599999999999993 5.15
3528 52.47999999999999 38.760000000000005 3.6699999999999995 5.19
3552 52.46999999999999 38.769999999999996 3.6699999999999995 5.19
3576 52.46999999999999 38.769999999999996 3.630000000000001 5.2299999999999995
3600 52.46999999999999 38.760000000000005 3.6100000000000008 5.26
3624 52.46999999999999 38.75 3.5800000000000005 5.300000000000001
3648 52.46999999999999 38.75 3.52 5.36
3672 52.459999999999994 38.730000000000004 3.5000000000000004 5.41
3696 52.459999999999994 38.72 3.47 5.450000000000001
3720 52.459999999999994 38.72 3.42 5.500000000000001
3744 52.459999999999994 38.709999999999994 3.4100000000000006 5.5200000000000005
3768 52.449999999999996 38.709999999999994 3.4100000000000006 5.529999999999999
3792 52.449999999999996 38.69999999999999 3.3800000000000012 5.569999999999999
3816 52.44 38.709999999999994 3.330000000000001 5.620000000000001
3840 52.44 38.709999999999994 3.280000000000001 5.669999999999999
3864 52.43 38.69 3.2600000000000002 5.720000000000001
3888 52.43 38.69 3.2100000000000004 5.77
3912 52.410000000000004 38.67999999999999 3.2200000000000006 5.789999999999999
3936 52.410000000000004 38.63999999999999 3.230000000000001 5.820000000000001
3960 52.410000000000004 38.629999999999995 3.230000000000001 5.83
3984 52.410000000000004 38.629999999999995 3.2000000000000006 5.86
4008 52.410000000000004 38.629999999999995 3.1900000000000004 5.869999999999999
4032 52.39 38.63999999999999 3.170000000000001 5.899999999999999
4056 52.38 38.629999999999995 3.1200000000000006 5.97
4080 52.370000000000005 38.629999999999995 3.1100000000000008 5.989999999999999
4104 52.370000000000005 38.62 3.0600000000000005 6.05
4128 52.370000000000005 38.61 3.0400000000000005 6.079999999999998
4152 52.33000000000001 38.63999999999999 3.0100000000000007 6.119999999999999
4176 52.33000000000001 38.63999999999999 2.9500000000000006 6.179999999999999
4200 52.31 38.61 2.9800000000000004 6.199999999999998
4224 52.31 38.61 2.9700000000000006 6.21
4248 52.31 38.61 2.9100000000000006 6.2700000000000005
4272 52.31 38.61 2.9000000000000004 6.279999999999999
4296 52.31 38.6 2.8500000000000005 6.339999999999998
4320 52.31 38.580000000000005 2.8000000000000003 6.41
4344 52.31 38.550000000000004 2.7700000000000005 6.470000000000001
4368 52.31 38.54 2.7700000000000005 6.4799999999999995
4392 52.279999999999994 38.550000000000004 2.7800000000000002 6.489999999999998
4416 52.239999999999995 38.580000000000005 2.7500000000000004 6.529999999999999
4440 52.239999999999995 38.580000000000005 2.7 6.58
4464 52.23 38.57000000000001 2.7 6.599999999999999
4488 52.23 38.57000000000001 2.69 6.61
4512 52.2 38.57000000000001 2.7100000000000004 6.619999999999999
4536 52.17 38.580000000000005 2.72 6.63
4560 52.17 38.580000000000005 2.7100000000000004 6.639999999999999
4584 52.17 38.55 2.73 6.65
4608 52.17 38.53 2.74 6.659999999999999
4632 52.1 38.57000000000001 2.7500000000000004 6.68
4656 52.07999999999999 38.57000000000001 2.73 6.720000000000001
4680 52.05 38.6 2.73 6.720000000000001
4704 52.05 38.6 2.7100000000000004 6.74
4728 52.05 38.580000000000005 2.73 6.74
4752 52.05 38.56 2.7500000000000004 6.74
4776 52.03 38.56 2.7600000000000002 6.749999999999999
4800 52.03 38.56 2.7600000000000002 6.749999999999999
4824 52.03 38.550000000000004 2.7600000000000002 6.760000000000001
4848 52.01 38.53 2.7800000000000002 6.78
4872 51.97999999999999 38.53 2.8100000000000005 6.78
4896 51.96999999999999 38.54 2.8100000000000005 6.78
4920 51.949999999999996 38.56 2.8000000000000003 6.789999999999999
4944 51.949999999999996 38.54 2.8200000000000003 6.789999999999999
4968 51.949999999999996 38.52 2.83 6.800000000000001
4992 51.91999999999999 38.510000000000005 2.8500000000000005 6.820000000000001
5016 51.91999999999999 38.510000000000005 2.8400000000000003 6.83
5040 51.91999999999999 38.489999999999995 2.8400000000000003 6.849999999999999
5064 51.910000000000004 38.48 2.8600000000000003 6.849999999999999
5088 51.89999999999999 38.49 2.8400000000000003 6.87
5112 51.89999999999999 38.49 2.8400000000000003 6.87
5136 51.88999999999999 38.48 2.8400000000000003 6.889999999999999
5160 51.88999999999999 38.470000000000006 2.8400000000000003 6.8999999999999995
5184 51.870000000000005 38.48 2.8400000000000003 6.910000000000001
5208 51.85999999999999 38.46 2.8100000000000005 6.9700000000000015
5232 51.85999999999999 38.449999999999996 2.8200000000000003 6.9700000000000015
5256 51.849999999999994 38.43 2.8400000000000003 6.98
5280 51.81 38.41 2.9000000000000004 6.98
5304 51.81 38.4 2.8800000000000003 7.010000000000001
5328 51.79999999999999 38.38 2.9000000000000004 7.02
5352 51.78999999999999 38.379999999999995 2.9100000000000006 7.02
5376 51.78999999999999 38.37 2.9000000000000004 7.039999999999999
5400 51.78 38.34 2.93 7.050000000000001
5424 51.74999999999999 38.370000000000005 2.9000000000000004 7.08
5448 51.73999999999999 38.36 2.89 7.110000000000001
5472 51.72999999999999 38.35 2.9000000000000004 7.12
5496 51.72999999999999 38.330000000000005 2.9200000000000004 7.12
5520 51.66 38.4 2.9200000000000004 7.12
5544 51.639999999999986 38.410000000000004 2.9100000000000006 7.140000000000001
5568 51.639999999999986 38.400000000000006 2.9100000000000006 7.1499999999999995
5592 51.629999999999995 38.38 2.9200000000000004 7.17
5616 51.629999999999995 38.38 2.9100000000000006 7.179999999999999
5640 51.629999999999995 38.38 2.9100000000000006 7.179999999999999
5664 51.629999999999995 38.38 2.9100000000000006 7.179999999999999
5688 51.629999999999995 38.38 2.9000000000000004 7.1899999999999995
5712 51.62 38.39 2.89 7.200000000000001
5736 51.59 38.4 2.89 7.219999999999999
5760 51.56999999999999 38.410000000000004 2.9000000000000004 7.219999999999999
5784 51.56999999999999 38.4 2.9100000000000006 7.219999999999999
5808 51.56999999999999 38.370000000000005 2.93 7.23
5832 51.550000000000004 38.36 2.9500000000000006 7.239999999999999
5856 51.53000000000001 38.38 2.93 7.259999999999998
5880 51.53000000000001 38.370000000000005 2.9100000000000006 7.289999999999999
5904 51.52000000000001 38.370000000000005 2.9000000000000004 7.31
5928 51.52000000000001 38.36000000000001 2.9100000000000006 7.31
5952 51.5 38.36000000000001 2.9100000000000006 7.329999999999999
5976 51.5 38.35000000000001 2.9000000000000004 7.349999999999998
6000 51.49 38.35000000000001 2.9100000000000006 7.349999999999998
6024 51.470000000000006 38.370000000000005 2.9100000000000006 7.349999999999998
6048 51.470000000000006 38.36 2.9000000000000004 7.369999999999999
6072 51.470000000000006 38.36 2.89 7.379999999999999
6096 51.470000000000006 38.34 2.9100000000000006 7.379999999999999
6120 51.470000000000006 38.32 2.9200000000000004 7.39
6144 51.470000000000006 38.32 2.9100000000000006 7.399999999999999
6168 51.43 38.330000000000005 2.9400000000000004 7.399999999999999
6192 51.4 38.35 2.9400000000000004 7.409999999999998
6216 51.36000000000001 38.37 2.9500000000000006 7.419999999999999
6240 51.36000000000001 38.37 2.9500000000000006 7.419999999999999
6264 51.36000000000001 38.37 2.9400000000000004 7.429999999999999
6288 51.36000000000001 38.37 2.9400000000000004 7.429999999999999
6312 51.36000000000001 38.37 2.93 7.4399999999999995
6336 51.36000000000001 38.339999999999996 2.9600000000000004 7.4399999999999995
6360 51.36000000000001 38.32 2.9600000000000004 7.459999999999998
6384 51.349999999999994 38.330000000000005 2.9500000000000006 7.469999999999999
6408 51.349999999999994 38.32 2.9600000000000004 7.469999999999999
6432 51.34000000000001 38.330000000000005 2.9600000000000004 7.469999999999999
6456 51.34000000000001 38.32 2.93 7.509999999999999
6480 51.34000000000001 38.32 2.9200000000000004 7.519999999999999
6504 51.28 38.34000000000001 2.9500000000000006 7.529999999999999
6528 51.269999999999996 38.34000000000001 2.9400000000000004 7.549999999999998
6552 51.24999999999999 38.34000000000001 2.9600000000000004 7.549999999999998
6576 51.24999999999999 38.330000000000005 2.9700000000000006 7.549999999999998
6600 51.24999999999999 38.31 2.99 7.549999999999998
6624 51.24999999999999 38.28 3.0200000000000005 7.549999999999998
6648 51.24000000000001 38.269999999999996 3.0400000000000005 7.549999999999998
